AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
SELECT_ATTR_NOT_OPEN	Vous ne pouvez pas utiliser l'Objet enchanté+ quand votre magasin privé est ouvert.
SELECT_ATTR_NOT_SELECT	Choisissez de garder les bonus ou de les échanger.
SELECT_CAN_NOT_DELETE	Vous ne pouvez pas effacer ce personnage
SELECT_CAN_NOT_DELETE_ATTR67	Vous ne pouvez pas supprimer votre personnage\n pendant qu'un bonus est ajouté.
SELECT_CAN_NOT_DELETE_GUILD_MEMBER	Vous ne pouvez pas supprimer votre personnage tant qu'il est membre d'une guilde.
SELECT_CAN_NOT_DELETE_HAVE_SEALED_ITEM	Vous ne pouvez pas supprimer votre personnage tant qu'il possède des objets liés à l'âme.
SELECT_CAN_NOT_DELETE_LAST_CHAR_SAFEBOX	Vous ne pouvez pas supprimer votre unique personnage tant qu'il y a des objets dans votre entrepôt.
SELECT_CAN_NOT_DELETE_LIMITE_LEVEL	Vous ne pouvez pas supprimer votre personnage s'il a dépassé le niveau 69.
SELECT_CAN_NOT_DELETE_MARRIAGE	Vous ne pouvez pas supprimer de personnage marié.
SELECT_CAN_NOT_DELETE_PREMIUM_PRIVATE_SHOP	Il vous reste des marchandises dans votre magasin privé.
SELECT_CAN_NOT_DELETE_PRIVATE_CODE_ERROR	Le code de suppression n'est pas correct.
SELECT_CAN_NOT_DELETE_REMAIN_TIME	Vous ne pouvez pas supprimer ce personnage immédiatement après sa création. Temps d'attente : %s
SELECT_CHANGED_NAME	Vous avez changé le nom du personnage
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Ce nom de personnage existe déjà.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Réessayer
SELECT_CHANGE_FAILURE_STRANGE_NAME	Le nom du personnage est erroné.
SELECT_CHANGE_NAME_TITLE	Changer le nom du personnage
SELECT_DELEING	La suppression est en cours...
SELECT_DELETED	Suppression réussie
SELECT_DO_YOU_DELETE_REALLY	Souhaitez-vous continuer.
SELECT_EMPTY_SLOT	Ce champ est vide.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Entrez un nouveau nom de personnage
SELECT_NOT_JOIN_GUILD	Aucune guilde
SERVER_NOTIFY_CLOSED	Serveur fermé : seuls les comptes qui ont été créés avant la fermeture ont un droit d'accès.
SERVER_STATUS_CLOSE	FERMÉ
SERVER_STATUS_NEW	NOUVEAU
SERVER_STATUS_SPECIAL	SPÉCIAL
SERVER_STATUS_STANDBY	FERMÉ
SET_ITEM_CLEAR_CONFIRM_QUESTION	Voulez-vous supprimer l'effet de lot ?
SET_ITEM_CLEAR_CONFIRM_QUESTION_1	Cet objet dispose %d bonus/pierres d'esprit.
SET_ITEM_CLEAR_CONFIRM_QUESTION_2	Êtes-vous sûr ?
SET_ITEM_DO_NOT_EQUIP_ITEM	Vous ne pouvez conférer d'effet de lot aux objets équipés.
SET_ITEM_DO_NOT_SEAL_ITEM	Vous pouvez faire cela avec un objet lié à l'âme.
SHOP_BUY_INFO	Achetez un objet en le choisissant dans la fenêtre d'une échoppe.
SHOP_CANNOT_SELL_EQUIPMENT	Vous ne pouvez pas vendre d'objet équipé.
SHOP_CANNOT_SELL_ITEM	Cet objet ne peut pas être vendu.
SHOP_ERROR_UNKNOWN	Erreur de Magasin inconnue : %s
SHOP_EXCEED_LIMIT_TODAY	Vous avez dépassé votre limite quotidienne d'utilisation de points.
SHOP_INVALID_POS	Cet objet ne peut pas être utilisé.
SHOP_INVENTORY_FULL	Il n'y a pas assez de place dans l'inventaire.
SHOP_LIMITED_DATA_LOADING	Les données sont en cours de chargement. Réessayez plus tard.
SHOP_LIMITED_ITEM_REMAIN_COUNT	Objets restants : %d
SHOP_LIMITED_PURCHASE_OVER	Épuisé
SHOP_LIMIT_TODAY	Limite quotidienne : %d / %d
SHOP_MY_BATTLE_POINT	Points de combat : %d
SHOP_MY_MEDAL_OF_HONOR	Médaille de bravoure : %d
SHOP_NOT_ENOUGH_10TH_COIN	Vous n'avez pas assez de pièces d'anniversaire !
SHOP_NOT_ENOUGH_BATTLE_POINT	Vous n'avez pas suffisamment de Points de combat.
SHOP_NOT_ENOUGH_BNW	Vous n'avez pas assez de pièces de devin.
SHOP_NOT_ENOUGH_GUILD_LEVEL	Le niveau de guilde est trop faible.
SHOP_NOT_ENOUGH_MEDAL_OF_HONOR	Pas assez de médaille de bravoure.
SHOP_NOT_ENOUGH_MONEY	Pas assez de Wons ou de Yangs.
SHOP_NOT_ENOUGH_MONEY_EX	Vous n'avez pas suffisamment de Yangs.
SHOP_NOT_ENOUGH_CHEQUE	Vous n'avez pas assez de gains.
SHOP_NOT_ENOUGH_MONEY_CHEQUE	Vous n'avez pas assez de Won ou de Yang
SHOP_SELL_INFO	Sélectionnez l'objet à vendre dans la fenêtre d'inventaire.
SHOP_SOLDOUT	Épuisé
SHOT_ERROR_UNKNOWN	Erreur inconnue lors de l'attaque à distance : %s
SKILL_BLEEDING	Saignement
SKILL_BOHO	Détourné
SKILL_BUDONG	n'est plus utilisé.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Vous avez besoin d'EXP pour apprendre cette compétence.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Vous avez besoin d'un Manuel pour apprendre cette compétence.
SKILL_CHEONGEUN	Corps puissant
SKILL_CRITICAL	Coup critique
SKILL_ENCHANT_POISON	Poison appliqué.
SKILL_EUNHYEONG	Camouflage
SKILL_FAINT	Étourdissement
SKILL_FIND_TRAP	Chercher les pièges
SKILL_FIRE	Feu permanent
SKILL_FISHMIND	Boule piscicomancienne active
SKILL_GAMJI	Capturer
SKILL_GEOMGYEONG	Aura de l'épée
SKILL_GEONGON	Plus utilisé.
SKILL_GICHEON	Aide du Dragon
SKILL_GIGONG	Rotation du Chi
SKILL_GONGPO	Peur
SKILL_GRADE_NAME_GRAND_MASTER	%s Grand Maître
SKILL_GRADE_NAME_MASTER	%s Maître
SKILL_GRADE_NAME_PERFECT_MASTER	%s Maître parfait
SKILL_GROUP_ASSASSIN_1	Lame
SKILL_GROUP_ASSASSIN_2	Arc
SKILL_GROUP_HORSE	Equitation
SKILL_GROUP_SHAMAN_1	Dragon
SKILL_GROUP_SHAMAN_2	Soin
SKILL_GROUP_SURA_1	Arme
SKILL_GROUP_SURA_2	Magique
SKILL_GROUP_WARRIOR_1	Corps
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GWIGEOM	Lame enchantée
SKILL_GYEONGGONG	Pas de plume
SKILL_HEUKSIN	Protection des ténèbres
SKILL_HOSIN	Bénédiction
SKILL_HWAYEOM	SKILL_HWAYEON Plus utilisé.
SKILL_HYEOLMA	SKILL_HYEOLMA plus utilisé.
SKILL_INC_ATKSPD	Vitesse d'attaque augmentée
SKILL_INC_MOVSPD	Vitesse de déplacement augmentée
SKILL_INMA	SKILL_INMA Plus utilisé.
SKILL_JEOJU	Malédiction
SKILL_JEONGEOP	Soin
SKILL_JEONGWI	Berserk
SKILL_JEONSINBANGEO	Défense totale
SKILL_JEONSINGONGGYEOK	Attaque totale
SKILL_JEUNGCHE	SKILL_JEUNGCHE Plus utilisé.
SKILL_JEUNGHON	SKILL_JEUNGHON Plus utilisé.
SKILL_JEUNGRYEOK	Attaque +
SKILL_JEUNGSOK	Vitesse +
SKILL_JIGAM	SKILL_JIGAM Plus utilisé.
SKILL_JIPJUNG	SKILL_JIPJUNG Plus utilisé.
SKILL_JUMAGAP	Armure enchantée
SKILL_JUMAGEOM	SKILL_JUMAGEOM Plus utilisé.
SKILL_KWAEGEOM	SKILL_KWAEGEOM Plus utilisé.
SKILL_KWAESOK	Vitesse
SKILL_LEGBOUND	SKILL_LEGBOUND Plus utilisé.
SKILL_MUSA	SKILL_MUSA Plus utilisé.
SKILL_MUYEONG	Fantôme de la Flamme
SKILL_NEED_EMPTY_BOTTLE	Je n'ai pas de bouteille vide.
SKILL_NEED_POISON_BOTTLE	Je n'ai pas de bouteille vide
SKILL_ONLY_FOR_GUILD_WAR	Vous ne pouvez utiliser cette compétence que durant une guerre de Guildes
SKILL_PABEOP	Neutraliser un sort
SKILL_POWERFUL_STRIKE	Attaque stupeur
SKILL_SEOMGWANG	Bombe de lumière
SKILL_SINCHAK	SKILL_SINCHAK Plus utilisé.
SKILL_SLEEP	Dormir
SKILL_SLOW	Ralentissement
SKILL_STUN	Stupeur
SKILL_SUHO	Garde
SKILL_SUMMON_DESCRIPTION	Chance d'Invocation: %d%%
SKILL_TOOLTIP_INT	Intelligence
SKILL_TOOLTIP_LEVEL	Niveau
SKILL_TOXICDIE	Empoisonnement
SKILL_TOXICPOWER	Valeur d'attaque empoisonnée améliorée
SKILL_TUSOK	Attaque fantôme
SKILL_WONSIN	SKILL_WONSIN Plus utilisé.
SKILL_YONGSIN	SKILL_YONGSIN Plus utilisé.
SOLO_RK_CATEGORY_BATTLE_ROYALE	Battle Royale
SOLO_RK_CATEGORY_BATTLE_ROYALE_RECORD_0	Victoires
SOUL_ITEM_TOOLTIP_APPLY	Effet activé
SOUL_ITEM_TOOLTIP_BLUE1	Temps de jeu : %d/%d min
SOUL_ITEM_TOOLTIP_BLUE2	Lorsque le temps de jeu est écoulé, les dégâts de compétence augmentent %.1fx
SOUL_ITEM_TOOLTIP_COMMON	Ne s'applique pas à : JcJ, polymorphie
SOUL_ITEM_TOOLTIP_RED1	Temps de jeu : %d/%d min
SOUL_ITEM_TOOLTIP_RED2	Lorsque le temps de jeu est écoulé, les dégâts d'attaque augmentent %.1fx
SOUL_ITEM_TOOLTIP_REMAIN_COUNT	Attaques restantes : %d
SOUL_ITEM_TOOLTIP_REMOVE_TIME	L'âme s'éteint dans 
SOUL_ITEM_TOOLTIP_UNAPPLIED	Effet non activé
SOUL_REFINE_FAILURE	La progression a échoué.
SOUL_REFINE_SUCCESS	La progression est un succès !
STAT_MINUS_CON	Adaptation de la vitalité (chance restante : %d)
STAT_MINUS_DEX	Adaptation de la dextérité (chance restante : %d)
STAT_MINUS_INT	Adaptation de l'intelligence (chance restante : %d)
STAT_MINUS_STR	Adaptation de la force (chance restante : %d)
STAT_TOOLTIP_ACTION	Actions
STAT_TOOLTIP_ATT	Valeur d'attaque
STAT_TOOLTIP_ATT_SPEED	Vitesse d'attaque
STAT_TOOLTIP_BASE_LEVEL	Niveau
STAT_TOOLTIP_CAST_SPEED	Vitesse de sort
STAT_TOOLTIP_CON	Augmente PV et défense
STAT_TOOLTIP_CONQUEROR_LEVEL	Niveau de champion
STAT_TOOLTIP_DEF	Défense
STAT_TOOLTIP_DEX	Attaque et esquive augmentées
STAT_TOOLTIP_DODGE_PER	Chance d'éviter les flèches
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	PV
STAT_TOOLTIP_IMG_CON	VIT : PV et défense augmentés
STAT_TOOLTIP_IMG_DEX	DEX : attaque et esquive augmentées
STAT_TOOLTIP_IMG_INT	INT : PM, attaque et défense magique augmentés
STAT_TOOLTIP_IMG_STR	STR : attaques et dégâts améliorés.
STAT_TOOLTIP_INT	Augmente PM, attaque & défense magique.
STAT_TOOLTIP_LEVEL	Niveau
STAT_TOOLTIP_MAG_ATT	Valeur de l'attaque magique
STAT_TOOLTIP_MAG_DEF	Défense magique
STAT_TOOLTIP_MOVE_SPEED	Vitesse de déplacement
STAT_TOOLTIP_PASSIVE	Bonus de relique
STAT_TOOLTIP_POINT	Points
STAT_TOOLTIP_REACTION	Réactions
STAT_TOOLTIP_SHP	Sur Yohara, vos PV maximums sont moins réduits.
STAT_TOOLTIP_SIMMUNE	Sur Yohara, votre résistance aux modifications de statut est moins réduite.
STAT_TOOLTIP_SMOVE	Sur Yohara, votre vitesse de déplacement est moins réduite.
STAT_TOOLTIP_SP	PM
STAT_TOOLTIP_SPECIAL_ACTION	Actions spéciales
STAT_TOOLTIP_SSTR	Sur Yohara, les dégâts qu'infligent vos attaques sont moins réduits.
STAT_TOOLTIP_STAT	Valeurs
STAT_TOOLTIP_STR	Attaque et dégâts améliorés.
STAT_TOOLTIP_SUNGMA_HP	Les PV varient en fonction de la volonté de SungMa (VIT) de l'adversaire et de la carte.
STAT_TOOLTIP_SUNGMA_IMMUNE	La probabilité des effets de statut varie en fonction de la volonté de SungMa (INT) de l'adversaire et de la carte.
STAT_TOOLTIP_SUNGMA_MOVE	La vitesse de déplacement varie en fonction de la volonté de SungMa (RES) de l'adversaire et de la carte.
STAT_TOOLTIP_SUNGMA_STR	L'attaque varie en fonction de la volonté de SungMa (STR) de l'adversaire et de la carte.
STAT_TOOLTIP_SUPPORT_SKILL	Compétences secondaires
STAT_TOOLTIP_TAB_CHARACTER	Personnage
STAT_TOOLTIP_TAB_EMOTICON	Émotions
STAT_TOOLTIP_TAB_QUEST	Quêtes
STAT_TOOLTIP_TAB_SKILL	Compétences
SUNGMAHEE_TOWER_ENTER_FAIL_FLOOR	Vous devez d'abord terminer le niveau inférieur.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_MOUNT	Vous ne pouvez pas entrer tant que vous chevauchez.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_CONQUEROR_LEVEL	Il vous faut atteindre un niveau de champion pour entrer.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_ITEM	Il vous faut une bannière du crâne pour entrer.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_PARTY	Vous ne pouvez pas entrer dans la Tour infernale de Sung Mahi en groupe.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_POLYMORPH	Vous ne pouvez pas entrer tant que vous êtes transformé.
SUNGMAHEE_TOWER_FLOOR_TEXT	Niveau {0}
SUNGMAHEE_TOWER_MY_RANK_TEXT	Rang {0}
SYMBOLLIST_TITLE	Enregistrer le drapeau de Guilde
SPECIAL_INVENTORY_SKILL_BOOK	Livres 
SPECIAL_INVENTORY_MATERIAL	Matériaux
SPECIAL_INVENTORY_STONE	Pierres
SPECIAL_INVENTORY_CHEST	Coffres
INVENTORY_DO_YOU_SORT	Voulez-vous vraiment organiser votre inventaire ?
SPECIAL_INVENTORY_DO_YOU_SORT	Voulez-vous vraiment organiser votre inventaire spécial ?
TARGET_BUTTON_ACCEPT_FIGHT	Accepter
TARGET_BUTTON_AVENGE	Revanche
TARGET_BUTTON_BLOCK	Bloquer
TARGET_BUTTON_BLOCK_REMOVE	Débloquer
TARGET_BUTTON_BUILDING_DESTROY	Détruire
TARGET_BUTTON_DISMOUNT	déclasser
TARGET_BUTTON_EMOTION_ALLOW	Emotions
TARGET_BUTTON_EXCHANGE	Echanger
TARGET_BUTTON_EXCLUDE	Exclure
TARGET_BUTTON_EXIT_OBSERVER	Fin du Mode observateur
TARGET_BUTTON_FIGHT	Duel
TARGET_BUTTON_FRIEND	Ami
TARGET_BUTTON_INVITE_GUILD	Invitation Guilde
TARGET_BUTTON_INVITE_PARTY	Invitation gr.
TARGET_BUTTON_LEAVE_PARTY	Quitter Groupe
TARGET_BUTTON_REQUEST_ENTER_PARTY	Rejoindre Groupe
TARGET_BUTTON_REVIVE	Ressusciter
TARGET_BUTTON_VIEW_EQUIPMENT	Armure
TARGET_BUTTON_WHISPER	PM
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Niveau 5.
TARGET_LEVEL_KNIGHT	Niveau 3.
TARGET_LEVEL_PAWN	Niveau 1.
TARGET_LEVEL_S_KNIGHT	Niveau 4.
TARGET_LEVEL_S_PAWN	Niveau 2.
TARGET_TOOLTIP_ATTACK_COUNT	Total des points : %d
TASKBAR_ATTACK	Attaque
TASKBAR_AUTO	Attaquer automatiquement
TASKBAR_CAMERA	Caméra
TASKBAR_EXP	Expérience
TASKBAR_HP	PV
TASKBAR_MOVE	Déplacement
TASKBAR_SKILL	Compétence
TASKBAR_SP	PM
TASKBAR_ST	PE
TENTH_COIN	Pièce(s) d'anniversaire
TENTH_EVENT_ASK_EXCHANGE	Vous avez besoin de %d fanions d'anniversaire. Voulez-vous continuer ?
THING_COUNT	Tous
TOOLTIP_AFFECT_POLYMORPH	Polymorphie	SNA
TOOLTIP_ANTI_CRITICAL_PCT	Résistance contre les coups critiques +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Résistance contre les coups perçants +%d%%	SA
TOOLTIP_ANTI_SELL	Ne peut pas être vendu dans un magasin.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Taux d'absorption : %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Bonus contre les Animaux +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Bonus contre les Ninjas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Rupture de la défense contre le gong +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Rupture de la défense contre les flèches +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Rupture de la défense contre les griffes +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CZ	Fort contre les monstres du zodiaque +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Rupture de la défense contre la dague +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Fort contre les monstres du désert +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Bonus contre le Mal+%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Rupture de la défense contre l'éventail +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Bonus contre les demi-humains +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Fort contre les insectes +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Bonus contre les Mystiques +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Force contre les Monstres +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Bonus contre les Orcs +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Bonus contre les chamanes +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Bonus contre les Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Rupture de la défense contre l'épée +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Rupture de la défense contre l'épée à deux mains +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Bonus contre les Mort-vivants +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Bonus contre les Guerriers +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Force contre les Lycans + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Attaque saignante + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Résistance contre les attaques saignantes + %d%%	SNA
TOOLTIP_APPLY_BLOCK	Chance de bloquer un coup au Corps-à-corps %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Recupérer les PM toutes les 5 secondes dans une Bataille %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Chance de coup critique +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% de chance de récupérer des PM lorsque vous touchez	SA
TOOLTIP_APPLY_DODGE	Chance d'éviter les flèches %d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK	Pouvoir des ténèbres +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Pouvoir des ténèbres +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_EARTH	Pouvoir de la terre +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Pouvoir de la terre +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_ELECT	Pouvoir de la foudre +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Pouvoir de la foudre +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_FIRE	Pouvoir du feu +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Pouvoir du feu +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_ICE	Pouvoir de la glace +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Pouvoir de la glace +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_WIND	Pouvoir du vent +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Pouvoir du vent +%d %% ~ +%d %%
TOOLTIP_APPLY_ATTBONUS_METIN	+%d%% putere împotriva pietrelor Metin	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Fuerza contra Jefes +%d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Chance d'obtenir un Bonus EXP	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% chance d'abandonner le double de Yangs	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immunise contre les chutes	SNA
TOOLTIP_APPLY_IMMUNE_POISON100	Immunité contre le poison	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Défense contre le ralentissement	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Défense contre l'étourdissement	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Chance d'abandonner le double d'objets	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% de chance de restaurer les PV	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%%  de chance de restaurer les PM	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% de chance de drain de PM	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. PV +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. PM +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Pas d'effet
TOOLTIP_APPLY_NO_DEATH_PENALTY	Pas de perte d'expérience en cas de résurrection à l'endroit de la mort.	SNA
TOOLTIP_APPLY_NO_DEATH_PENALTY_PLUS	Le dieu dragon étend ses ailes protectrices sur vous. Vous ne perdez pas de points d'expérience en cas de résurrection à bord.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% chances de coup perçant	SA
TOOLTIP_APPLY_POISON_PCT	Chance d'empoisonner : %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Résistance contre le poison %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Les effets de la potion %d%% augmentent	SA
TOOLTIP_APPLY_REFLECT_CURSE	Chance de renvoyer une Malédiction : %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	Chance de renvoyer une attaque au Corps-à-corps : %d%%	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Chance de parer une attaque Ninja: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Défense contre le Gong %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Défense contre les griffes +%d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Défense contre la dague %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Défense contre l'éventail %d%%	SA
TOOLTIP_APPLY_RESIST_HUMAN	Fort contre les demi-humains %d %%	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Résistance à la chute +%d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Chance de parer une attaque Chamane: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Chance de parer une attaque Sura: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Défense contre l'épée %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Défense contre l'épée à deux-mains %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Chance de parer une attaque Guerrier: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Résistance au Vent %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Chance de parer les Lycans %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Chance d'apprendre d'un Manuel améliorée d'un facteur de 2,5	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Si l'apprentissage échoue, vous pourrez immédiatement et gratuitement retenter votre chance.	SNA
TOOLTIP_APPLY_SLOW_PCT	Chance de ralentissement : %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% des dommages infligés sont drainés et ajoutés aux PV.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% des dommages infligés sont drainés et ajoutés aux PM.	SA
TOOLTIP_APPLY_STUN_PCT	Chance d'étourdir : %d %%	SA
TOOLTIP_ARMOR	Armure
TOOLTIP_ARROW	Flèches
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Valeur d'attaque +%d	SA
TOOLTIP_ATT_SPEED	Vitesse d'attaque +%d%%	SA
TOOLTIP_ATT_SPEED_SLOW	Vitesse d'attaque réduite	SNA
TOOLTIP_AUTO_PICKUP	Vous avez %d %% de chances de réunir automatiquement des objets à proximité pendant 30 secondes.	SA
TOOLTIP_AUTO_POTION_HP	Élixir du soleil
TOOLTIP_AUTO_POTION_REST	Quantité restante : %.2f%%
TOOLTIP_AUTO_POTION_SP	Élixir de la lune
TOOLTIP_AUTO_POTION_USING	Actif
TOOLTIP_AUTO_SYSTEM_PRIMIUM	Chasse automatique	SNA
TOOLTIP_BATTLE_POTION	Potion de bataille de la Zone de combat	SNA
TOOLTIP_BOW_DISTANCE	Portée +%dm	SA
TOOLTIP_BUYPRICE	Prix : %s
TOOLTIP_CAST_SPEED	Vitesse du sort +%d%%	SA
TOOLTIP_CON	Vitalité +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Bonus costume %d%%	SA
TOOLTIP_DEF_GRADE	Défense +%d	SA
TOOLTIP_DEX	Dextérité +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Ciel	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Terre	SNA
TOOLTIP_EAR	Boucles d'oreille
TOOLTIP_ENERGY	Énergie %d	SA
TOOLTIP_ETC	Etc..
TOOLTIP_EXP_BONUS_EVENT	EXP +%d%%	SA
TOOLTIP_FISHINGROD_EXP	Points %d / %d
TOOLTIP_FISHINGROD_LEVEL	Niveau : %d
TOOLTIP_FISHINGROD_UPGRADE1	Donnez-la au pêcheur
TOOLTIP_FISHINGROD_UPGRADE2	pour obtenir une
TOOLTIP_FISHINGROD_UPGRADE3	canne à pêche améliorée
TOOLTIP_FISH_LEN	Longueur : %.2fcm
TOOLTIP_GUILD_SKILL_ACCEL	Accélération +%d	SA
TOOLTIP_GUILD_SKILL_BLESS	Bénédiction du Dieu Dragon +%d	SA
TOOLTIP_GUILD_SKILL_BLOOD	Sang du Dieu Dragon +%d	SA
TOOLTIP_GUILD_SKILL_BUNNO	Colère du Dieu Dragon +%d%%	SA
TOOLTIP_GUILD_SKILL_JUMUN	Aide à la magie +%d%%	SA
TOOLTIP_GUILD_SKILL_SEONGHWI	Armure sacrée+%d	SA
TOOLTIP_HELMET	Casque
TOOLTIP_HP_REGEN	Régénération des PV +%d%%	SA
TOOLTIP_INT	Intelligence +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valeur d'attaque %d
TOOLTIP_ITEM_ATT_POWER	Valeur d'attaque %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valeur d'attaque %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Valeur d'attaque %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Vitesse d'attaque %s
TOOLTIP_ITEM_DEF_GRADE	Défense %d
TOOLTIP_ITEM_FAST	Rapide
TOOLTIP_ITEM_LIMIT_CON	Limite sup. de vitalité : %d
TOOLTIP_ITEM_LIMIT_DEX	Limite sup. de dextérité : %d
TOOLTIP_ITEM_LIMIT_INT	Limite sup. de l'intelligence : %d
TOOLTIP_ITEM_LIMIT_LEVEL	Du niveau : %d
TOOLTIP_ITEM_LIMIT_NEWWORLD_LEVEL	Niveau de champion minimum : %d
TOOLTIP_ITEM_LIMIT_STR	Limite sup. de la force : %d
