AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
SAFEBOX_WRONG_PASSWORD	Þifre ayný olmalý.
SCREENSHOT_SAVE1	Ekran Görüntüsü
SCREENSHOT_SAVE2	Dosyasý Kaydedildi
SCREENSHOT_SAVE_FAILURE	Ekran görüntüsü kaydý yapýlamadý.
SECOND	sn
SECOND_CONFIRM_PET_FEED_QUESTION_1	Eþyan, %d veya daha fazla bonusa sahip.
SECOND_CONFIRM_PET_FEED_QUESTION_2	Bunu petine yedirmek istediðine emin misin?
SECOND_CONFIRM_SELL_ITEM_QUESTION_1	Eþyan, %d veya daha fazla bonusa sahip.
SECOND_CONFIRM_SELL_ITEM_QUESTION_2	Bunu satmak istediðine emin misin?
SECRET_DUNGEON_CREATE_REWARD_IMPOSSIBLE	Enigma Tapýnaðý'na girmek ister misin?\nBu durumda günlük ödül alamazsýn (Kalan süre: %s)
SECRET_DUNGEON_CREATE_REWARD_POSSIBLE	Enigma Tapýnaðý'na girmek ister misin?\nBir günlük ödül alabilirsin.
SECRET_DUNGEON_ENTER_DUNGEON_RE_REQUEST	Girmezsen gruptan ayrýlmalýsýn.\nGirmek istiyor musun?
SECRET_DUNGEON_ENTER_LIMIT_TIME	Girmek için kalan süre: %d saniye
SECRET_DUNGEON_ENTER_MEMBER_REWARD_IMPOSSIBLE	Bir Enigma Tapýnaðý aþamasý oluþturuldu. Girmek istiyor musun?\nBu durumda günlük ödül alamazsýn (Kalan süre: %s)
SECRET_DUNGEON_ENTER_MEMBER_REWARD_POSSIBLE	Bir Enigma Tapýnaðý aþamasý oluþturuldu. Girmek istiyor musun?\nBir günlük ödül alabilirsin.
SECRET_DUNGEON_ENTER_QUESTION_ANSWER_TIMEOVER	Girmeyi reddettin.
SECRET_DUNGEON_ENTER_QUESTION_NO	Hayýr
SECRET_DUNGEON_ENTER_QUESTION_YES	Evet
SELECT_ATTR_NOTICE	Efsun Nesnesi+ kullanýrken özel dükkan açamazsýn.
SELECT_ATTR_NOT_OPEN	Özel dükkan açýkken Efsun Nesnesi+ kullanamazsýn.
SELECT_ATTR_NOT_SELECT	Bonuslar kalsýn mý yoksa takas mý edersin?
SELECT_CAN_NOT_DELETE	Karakteri silemezsin.
SELECT_CAN_NOT_DELETE_ATTR67	Bir bonus eklendiðinde\n karakterini silemezsin.
SELECT_CAN_NOT_DELETE_GUILD_MEMBER	O bir lonca üyesi olduðu sürece karakterini silemezsin.
SELECT_CAN_NOT_DELETE_HAVE_SEALED_ITEM	Ruha baðlý eþyalara sahip olduðu için karakterini silemezsin.
SELECT_CAN_NOT_DELETE_LAST_CHAR_SAFEBOX	Deponda eþyalar olduðu için tek karakterini islemezsin.
SELECT_CAN_NOT_DELETE_LIMITE_LEVEL	Karakterini sadece maksimum seviye 69'a kadar silebilirsin.
SELECT_CAN_NOT_DELETE_MARRIAGE	Evli bir karakteri silemezsin.
SELECT_CAN_NOT_DELETE_PREMIUM_PRIVATE_SHOP	Kiþisel dükkanýnda hâlâ eþyalar var.
SELECT_CAN_NOT_DELETE_PRIVATE_CODE_ERROR	Silme kodu yanlýþ.
SELECT_CAN_NOT_DELETE_REMAIN_TIME	Bu karakteri oluþturduktan hemen sonra silemezsin. Bekleme süresi: %s
SELECT_CHANGED_NAME	Karakterin adýný deðiþtirdin
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Bu karakter adý kullanýlýyor
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Tekrar dene.
SELECT_CHANGE_FAILURE_STRANGE_NAME	Bu karakter adý yanlýþ.
SELECT_CHANGE_NAME_TITLE	Karakter adýný deðiþtir
SELECT_DELEING	Silme iþlemi baþlatýlýyor...
SELECT_DELETED	Baþarýyla silindi.
SELECT_DO_YOU_DELETE_REALLY	Devam etmek istiyor musun?
SELECT_EMPTY_SLOT	Bu boþ bir alan.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Yeni karakter adý gir.
SELECT_NOT_JOIN_GUILD	Lonca yok
SERVER_NOTIFY_CLOSED	Kapalý sunucu: Sadece kapatmadan önce oluþturulan hesaplar buraya girebilir.
SERVER_STATUS_CLOSE	KAPALI
SERVER_STATUS_NEW	YENÝ
SERVER_STATUS_SPECIAL	ÖZEL
SERVER_STATUS_STANDBY	KAPALI
SET_ITEM_CLEAR_CONFIRM_QUESTION	Set etkisini kaldýrmak istiyor musun?
SET_ITEM_CLEAR_CONFIRM_QUESTION_1	Bu eþyanýn %d bonusu/zihin taþý var.
SET_ITEM_CLEAR_CONFIRM_QUESTION_2	Emin misin?
SET_ITEM_DO_NOT_EQUIP_ITEM	Kuþanýlan eþyalara set etkileri veremezsin.
SET_ITEM_DO_NOT_SEAL_ITEM	Bunu ruha baðlý bir eþyayla yapamazsýn.
SHOP_BUY_INFO	Market penceresinden satýn almak istediðin nesneyi seç.
SHOP_CANNOT_SELL_EQUIPMENT	Kullanýlmakta olan nesneleri satamazsýn.
SHOP_CANNOT_SELL_ITEM	Bu eþya satýlamaz.
SHOP_ERROR_UNKNOWN	Bilinmeyen market hatasý: %s
SHOP_EXCEED_LIMIT_TODAY	Günlük puan kullanýmý limitini aþtýn.
SHOP_INVALID_POS	Bu eþya burada kullanýlamaz.
SHOP_INVENTORY_FULL	Envanterde boþ alan yok.
SHOP_LIMITED_DATA_LOADING	Veriler þu anda yükleniyor. Daha sonra tekrar dene.
SHOP_LIMITED_ITEM_REMAIN_COUNT	Kalan nesneler: %d
SHOP_LIMITED_PURCHASE_OVER	Tükendi
SHOP_LIMIT_TODAY	Günlük limit: %d/%d
SHOP_MY_BATTLE_POINT	Savaþ Puaný: %d
SHOP_MY_MEDAL_OF_HONOR	Onur madalyasý: %d
SHOP_NOT_ENOUGH_10TH_COIN	Yeterince yýl dönümü parasýna sahip deðilsin.
SHOP_NOT_ENOUGH_BATTLE_POINT	Savaþ puanýn yetersiz.
SHOP_NOT_ENOUGH_BNW	Yeterli Kahin Jetonuna sahip deðilsin.
SHOP_NOT_ENOUGH_GUILD_LEVEL	Lonca seviyesi çok düþük.
SHOP_NOT_ENOUGH_MEDAL_OF_HONOR	Yetersiz onur madalyasý.
SHOP_NOT_ENOUGH_MONEY	Yeterli Won veya Yang yok
SHOP_NOT_ENOUGH_MONEY_EX	Yeterli Yang'a sahip deðilsin.
SHOP_NOT_ENOUGH_CHEQUE	Yeterli Won'unuz yok.
SHOP_NOT_ENOUGH_MONEY_CHEQUE	Yeterli Won veya Yang'iniz yok
SHOP_SELL_INFO	Envanter penceresinden satmak istediðin nesneyi seç.
SHOP_SOLDOUT	Satýldý
SHOT_ERROR_UNKNOWN	Uzaktan saldýrý esnasýnda belirsiz hata: %s
SKILL_BLEEDING	Kanama
SKILL_BOHO	Yansýtma
SKILL_BUDONG	Henüz kullanýlamaz
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Bu beceriyi öðrenmek için EXP e ihtiyacýn var.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Bu beceriyi ögrenmek için bir kitaba ihtiyacýn var.
SKILL_CHEONGEUN	Güçlü Beden
SKILL_CRITICAL	Kritik Vuruþ
SKILL_ENCHANT_POISON	Zehir Uygulama
SKILL_EUNHYEONG	Kamuflaj
SKILL_FAINT	Sersemletme
SKILL_FIND_TRAP	Tuzak Kurma
SKILL_FIRE	Sürekli Ateþ
SKILL_FISHMIND	Balýkçýlýk Küresi etkin
SKILL_GAMJI	Yakalama
SKILL_GEOMGYEONG	Hava Kýlýcý
SKILL_GEONGON	SKILL_GEONGON Henüz kullanýlamaz
SKILL_GICHEON	Ejderha Yardýmý
SKILL_GIGONG	Chi Dönüþü
SKILL_GONGPO	Dehþet
SKILL_GRADE_NAME_GRAND_MASTER	%s Grand Master
SKILL_GRADE_NAME_MASTER	%s Master
SKILL_GRADE_NAME_PERFECT_MASTER	%s Perfect Master
SKILL_GROUP_ASSASSIN_1	Býçak
SKILL_GROUP_ASSASSIN_2	Ok
SKILL_GROUP_HORSE	Binicilik
SKILL_GROUP_SHAMAN_1	EjderGücü
SKILL_GROUP_SHAMAN_2	Iyileþtirme
SKILL_GROUP_SURA_1	Silah
SKILL_GROUP_SURA_2	Kara Büyü
SKILL_GROUP_WARRIOR_1	Bedensel
SKILL_GROUP_WARRIOR_2	Zihinsel
SKILL_GWIGEOM	Büyülü Silah
SKILL_GYEONGGONG	Hafif Adým
SKILL_HEUKSIN	Karanlýk Koruma
SKILL_HOSIN	Kutsama
SKILL_HWAYEOM	SKILL_HWAYEOM Kullanýlamaz.
SKILL_HYEOLMA	SKILL_HYEOLMA Kullanýlamaz.
SKILL_INC_ATKSPD	Saldýrý hýzý arttýrýldý
SKILL_INC_MOVSPD	Hareket hýzý arttýrýldý
SKILL_INMA	SKILL_INMA Kullanýlamaz.
SKILL_JEOJU	Lanet
SKILL_JEONGEOP	Ýyileþtirme
SKILL_JEONGWI	Öfke
SKILL_JEONSINBANGEO	Maksimum Defans
SKILL_JEONSINGONGGYEOK	Maksimum Saldýrý
SKILL_JEUNGCHE	SKILL_JEUNGCHE Kullanýlamaz.
SKILL_JEUNGHON	SKILL_JEUNGHON Kullanýlamaz.
SKILL_JEUNGRYEOK	Atak +
SKILL_JEUNGSOK	Hýz +
SKILL_JIGAM	SKILL_JIGAM Kullanýlamaz.
SKILL_JIPJUNG	SKILL_JIPJUNG Kullanýlamaz.
SKILL_JUMAGAP	Büyülü Zýrh
SKILL_JUMAGEOM	SKILL_JUMAGEOM Kullanýlamaz
SKILL_KWAEGEOM	SKILL_KWAEGEOM Kullanýlamaz
SKILL_KWAESOK	Hýz
SKILL_LEGBOUND	SKILL_LEGBOUND Kullanýlamaz
SKILL_MUSA	SKILL_MUSA Kullanýlamaz.
SKILL_MUYEONG	Ateþ Hayaleti
SKILL_NEED_EMPTY_BOTTLE	Boþ þiþem yok.
SKILL_NEED_POISON_BOTTLE	Zehir þiþem yok.
SKILL_ONLY_FOR_GUILD_WAR	Bu beceriyi sadece Lonca Savaþý sýrasýnda kullanabilirsin.
SKILL_PABEOP	Büyü Çözme
SKILL_POWERFUL_STRIKE	Sersemletici Saldýrý
SKILL_SEOMGWANG	Þimþek Bombasý
SKILL_SINCHAK	SKILL_SINCHAK Kullanýlamaz
SKILL_SLEEP	Uyku
SKILL_SLOW	Yavaþ
SKILL_STUN	Sersemletme
SKILL_SUHO	Koruma
SKILL_SUMMON_DESCRIPTION	Çaðýrma þansý: %%%d
SKILL_TOOLTIP_INT	Zeka
SKILL_TOOLTIP_LEVEL	Seviye
SKILL_TOXICDIE	Zehirleme
SKILL_TOXICPOWER	Zehirleme saldýrýsý yükseltildi.
SKILL_TUSOK	Hayalet Vuruþ
SKILL_WONSIN	SKILL_WONSIN Kullanýlamaz.
SKILL_YONGSIN	SKILL_YONGSIN Kullanýlamaz.
SOLO_RK_CATEGORY_BATTLE_ROYALE	Battle Royale
SOLO_RK_CATEGORY_BATTLE_ROYALE_RECORD_0	Galibiyetler
SOUL_ITEM_TOOLTIP_APPLY	Efekt etkinleþtirildi
SOUL_ITEM_TOOLTIP_BLUE1	Oyun süresi: %d/%d dak.
SOUL_ITEM_TOOLTIP_BLUE2	Oyun süresine ulaþýldýðýnda, beceri hasarý x%.1f artar
SOUL_ITEM_TOOLTIP_COMMON	Þunlarda geçerli deðildir: PvP, dönüþüm
SOUL_ITEM_TOOLTIP_RED1	Oyun süresi: %d/%d dak.
SOUL_ITEM_TOOLTIP_RED2	Oyun süresine ulaþýldýðýnda, saldýrý hasarý x%.1f artar
SOUL_ITEM_TOOLTIP_REMAIN_COUNT	Kalan saldýrýlar: %d
SOUL_ITEM_TOOLTIP_REMOVE_TIME	Ruhun silinmesine kalan
SOUL_ITEM_TOOLTIP_UNAPPLIED	Efekt etkinleþtirilmedi
SOUL_REFINE_FAILURE	Geliþtirme baþarýsýz oldu.
SOUL_REFINE_SUCCESS	Geliþtirme baþarýlý!
STAT_MINUS_CON	Canlýlýk Ayarý (Kalan þans: %d)
STAT_MINUS_DEX	Çeviklik Ayarý (Kalan þans: %d)
STAT_MINUS_INT	Zeka Ayarý (Kalan þans: %d)
STAT_MINUS_STR	Güç Ayarý (Kalan þans: %d)
STAT_TOOLTIP_ACTION	Duygu
STAT_TOOLTIP_ATT	Saldýrý deðeri
STAT_TOOLTIP_ATT_SPEED	Saldýrý hýzý
STAT_TOOLTIP_BASE_LEVEL	Seviye
STAT_TOOLTIP_CAST_SPEED	Büyü hýzý
STAT_TOOLTIP_CON	HP ve Savunma'yý arttýrýyor
STAT_TOOLTIP_CONQUEROR_LEVEL	Þampiyon seviyesi
STAT_TOOLTIP_DEF	Savunma
STAT_TOOLTIP_DEX	Saldýrý ve Savuþturma'yý arttýryor
STAT_TOOLTIP_DODGE_PER	Oklardan korunma þansý
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	HP
STAT_TOOLTIP_IMG_CON	VIT: HP ve savunmayý artýrýr
STAT_TOOLTIP_IMG_DEX	DEX: Saldýrý ve savuþturmayý artýrýr
STAT_TOOLTIP_IMG_INT	INT: SP, büyülü saldýrý ve savunmayý artýrýr.
STAT_TOOLTIP_IMG_STR	STR: Saldýrý deðeri ve hasarý artýrýr
STAT_TOOLTIP_INT	SP, Büyülü Saldýrý ve Savunma'yý artýrýyor
STAT_TOOLTIP_LEVEL	Seviye
STAT_TOOLTIP_MAG_ATT	Büyülü saldýrý deðeri
STAT_TOOLTIP_MAG_DEF	Büyü savunmasý
STAT_TOOLTIP_MOVE_SPEED	Hareket hýzý
STAT_TOOLTIP_PASSIVE	Kalýntý bonusu
STAT_TOOLTIP_POINT	Puan
STAT_TOOLTIP_REACTION	Tepki
STAT_TOOLTIP_SHP	Yohara'da maksimum HP deðerin daha az kesintiye uðrar.
STAT_TOOLTIP_SIMMUNE	Yohara'da durum deðiþikliklerine karþý direnç deðerin daha az kesintiye uðrar.
STAT_TOOLTIP_SMOVE	Yohara'da hareket hýzýn daha az kesintiye uðrar.
STAT_TOOLTIP_SP	SP
STAT_TOOLTIP_SPECIAL_ACTION	Özel hareketler
STAT_TOOLTIP_SSTR	Yohara'da saldýrý deðerin daha az hasar kesintisine uðrar.
STAT_TOOLTIP_STAT	Deðerler
STAT_TOOLTIP_STR	Saldýrý Deðeri'ni ve Hasarý arttýrýyor
STAT_TOOLTIP_SUNGMA_HP	Rakibin SungMa iradesi (VIT) ve haritaya baðlý olarak HP deðerini deðiþtirir
STAT_TOOLTIP_SUNGMA_IMMUNE	Rakibin SungMa iradesi (INT) ve haritaya baðlý olarak durum etkilerine karþý duyarlýlýðý deðiþtirir
STAT_TOOLTIP_SUNGMA_MOVE	Rakibin SungMa iradesi (RES) ve haritaya baðlý olarak hareket hýzýný deðiþtirir
STAT_TOOLTIP_SUNGMA_STR	Rakibin SungMa iradesi (STR) ve haritaya baðlý olarak saldýrýyý deðiþtirir
STAT_TOOLTIP_SUPPORT_SKILL	Ýkincil beceriler
STAT_TOOLTIP_TAB_CHARACTER	Karakter
STAT_TOOLTIP_TAB_EMOTICON	Duygular
STAT_TOOLTIP_TAB_QUEST	Görevler
STAT_TOOLTIP_TAB_SKILL	Beceriler
SUNGMAHEE_TOWER_ENTER_FAIL_FLOOR	Önce bir alt katý tamamlamalýsýn.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_MOUNT	Binek hayvanýn üzerindeyken giremezsin.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_CONQUEROR_LEVEL	Girebilmek için bir þampiyon seviyesine eriþmelisin.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_ITEM	Girebilmek için bir kafatasý flamasýna ihtiyacýn var.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_PARTY	Sung Mahi'nin Cehennem Kulesi'ne bir grupla giremezsin.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_POLYMORPH	Dönüþmüþ halde giremezsin.
SUNGMAHEE_TOWER_FLOOR_TEXT	{0}. Kat
SUNGMAHEE_TOWER_MY_RANK_TEXT	Rütbe {0}
SYMBOLLIST_TITLE	Lonca Bayraðý kaydedildi.
SPECIAL_INVENTORY_SKILL_BOOK	Kitaplari
SPECIAL_INVENTORY_MATERIAL	Malzemeler
SPECIAL_INVENTORY_STONE	Taslari
SPECIAL_INVENTORY_CHEST	Sandiklari
INVENTORY_DO_YOU_SORT	Envanterinizi gerçekten düzenlemek istiyor musunuz?
SPECIAL_INVENTORY_DO_YOU_SORT	Özel envanterinizi gerçekten düzenlemek istiyor musunuz?
TARGET_BUTTON_ACCEPT_FIGHT	Anlaþma
TARGET_BUTTON_AVENGE	Ýntikam
TARGET_BUTTON_BLOCK	Engelle
TARGET_BUTTON_BLOCK_REMOVE	Engellemeyi kaldýr
TARGET_BUTTON_BUILDING_DESTROY	Yýkmak
TARGET_BUTTON_DISMOUNT	Ýnmek
TARGET_BUTTON_EMOTION_ALLOW	Duygular
TARGET_BUTTON_EXCHANGE	Ticaret
TARGET_BUTTON_EXCLUDE	Reddetmek
TARGET_BUTTON_EXIT_OBSERVER	Gözlemci Modunu Bitir
TARGET_BUTTON_FIGHT	Düello
TARGET_BUTTON_FRIEND	Dost
TARGET_BUTTON_INVITE_GUILD	Lonca daveti
TARGET_BUTTON_INVITE_PARTY	Grup daveti
TARGET_BUTTON_LEAVE_PARTY	Grubu terket
TARGET_BUTTON_REQUEST_ENTER_PARTY	Gruba katýl
TARGET_BUTTON_REVIVE	Dirilt
TARGET_BUTTON_VIEW_EQUIPMENT	Zýrh
TARGET_BUTTON_WHISPER	Fýsýldama
TARGET_LEVEL_BOSS	Patron
TARGET_LEVEL_KING	5.Seviye
TARGET_LEVEL_KNIGHT	3.Seviye
TARGET_LEVEL_PAWN	1.Seviye
TARGET_LEVEL_S_KNIGHT	4.Seviye
TARGET_LEVEL_S_PAWN	2.Seviye
TARGET_TOOLTIP_ATTACK_COUNT	Toplam puan: %d
TASKBAR_ATTACK	Atak
TASKBAR_AUTO	Otomatik Saldýrý
TASKBAR_CAMERA	Kamera
TASKBAR_EXP	Deneyim
TASKBAR_HP	HP
TASKBAR_MOVE	ilerle
TASKBAR_SKILL	Beceri
TASKBAR_SP	SP
TASKBAR_ST	ST
TENTH_COIN	Yýl dönümü parasý
TENTH_EVENT_ASK_EXCHANGE	%d yýl dönümü bayraðýna ihtiyacýn var. Devam etmek istiyor musun?
THING_COUNT	hepsi
TOOLTIP_AFFECT_POLYMORPH	Polimorfismo	SNA
TOOLTIP_ANTI_CRITICAL_PCT	Resistencia contra golpe crítico +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Resistencia contra golpe penetrante +%d%%	SA
TOOLTIP_ANTI_SELL	No puede ser vendido en un almacén.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Emiþ oraný: %%%d	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Hayvanlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Ninjalara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Çan savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Ok savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Pençe savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CZ	Zodyak canavarýna karþý güçlü +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Hançer savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Çöl canavarýna karþý güçlü +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Þeytanlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Yelpaze savunmasýndan kopuþ +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Yarý insanlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Böceklere karþý güçlü +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Mistiklere karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Canavarlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Orklara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Þamanlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Suralara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Kýlýç savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Çift el savunmasýndan kopuþ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Ölümsüzlere karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Savasçýlara karþý güçlü +%%%d	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Lycanlar'a karþý güçlü + %%%d	SA
TOOLTIP_APPLY_BLEEDING_PCT	Kanama Saldýrýsý +%%%d	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Kanama saldýrýlarýnda direnç +%%%d	SNA
TOOLTIP_APPLY_BLOCK	Yakýn dövüþ saldýrýlarý bloklama þansý: %%%d	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Savaþta her 5 saniyede SP yenile %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Kritik Vuruþ Þansý: +%%%d	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	Vuruþ yapýldýðýnda Sp geri kazaným þansý %%%d	SA
TOOLTIP_APPLY_DODGE	Oklardan korunma þansý %%%d	SA
TOOLTIP_APPLY_ENCHANT_DARK	Karanlýðýn gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Karanlýðýn gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ENCHANT_EARTH	Topraðýn gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Topraðýn gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ENCHANT_ELECT	Þimþeklerin gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Þimþeklerin gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ENCHANT_FIRE	Ateþin gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Ateþin gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ENCHANT_ICE	Buzun gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Buzun gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ENCHANT_WIND	Rüzgarýn gücü +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Rüzgarýn gücü +%%%d ~ +%%%d
TOOLTIP_APPLY_ATTBONUS_METIN	Fuerza contra piedras Metin +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Fuerza contra Jefes +%d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	EXP Bonus þansý %%%d	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	Ýki kat Yang düþme þansý %%%d	SA
TOOLTIP_APPLY_IMMUNE_FALL	Yere düþme karþýsýnda baðýþýklýk	SNA
TOOLTIP_APPLY_IMMUNE_POISON100	Zehir karþýsýnda baðýþýklýk	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Yavaþlama karþýsýnda baðýþýklýk	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Sersemlik karþýsýnda baðýþýklýk	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	Ýki Kat eþya düþme þansý %%%d	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	HP yenileme þansý %%%d	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	SP yenileme þansý %%%d	SA
TOOLTIP_APPLY_MANA_BURN_PCT	SP çalma þansý %%%d	SA
TOOLTIP_APPLY_MAX_HP_PCT	Maks. HP %%%d	SA
TOOLTIP_APPLY_MAX_SP_PCT	Maks. SP +%%%d	SA
TOOLTIP_APPLY_NOAFFECT	Efekt yok.
TOOLTIP_APPLY_NO_DEATH_PENALTY	Karakter ölüp burada baþla dediðinde deneyim kaybetmeyecek.	SNA
TOOLTIP_APPLY_NO_DEATH_PENALTY_PLUS	Ejderha Tanrýsý koruyucu kanatlarýný senin üzerinde tutuyor. Gemide dirilirsen tecrübe puaný kaybetmezsin.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	Delici Vuruþ için þansý %%%d	SA
TOOLTIP_APPLY_POISON_PCT	Zehirleme þansý %%%d	SA
TOOLTIP_APPLY_POISON_REDUCE	Zehre karþý koyma %%%d	SA
TOOLTIP_APPLY_POTION_BONUS	Ýksir etkisi %%%d yükseldi	SA
TOOLTIP_APPLY_REFLECT_CURSE	Lanet Yansýtýlmasý: %%%d	SA
TOOLTIP_APPLY_REFLECT_MELEE	Yakýn dövüþ vuruþlarýný yansýtma þansý: %%%d	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Ninja saldýrýlarýna karþý savunma þansý %%%d	SA
TOOLTIP_APPLY_RESIST_BELL	Çan Savunmasý %%%d	SA
TOOLTIP_APPLY_RESIST_CLAW	Pençe savunmasý +%d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Býçak Savunmasý %%%d	SA
TOOLTIP_APPLY_RESIST_FAN	Yelpaze Savunmasý %%%d	SA
TOOLTIP_APPLY_RESIST_HUMAN	Yarý insanlara karþý direnç %%%d	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Düþüþ direnci +%d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Þaman saldýrýlarýna karþý savunma þansý: %%%d	SA
TOOLTIP_APPLY_RESIST_SURA	Sura saldýrýlarýna karþý savunma þansý: %%%d	SA
TOOLTIP_APPLY_RESIST_SWORD	Kýlýç Savunmasý %%%d	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Çift-El Savunma %%%d	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Savaþçý saldýrýlarýna karþý savunma þansý: %%%d	SA
TOOLTIP_APPLY_RESIST_WIND	Rüzgar Dayanýklýlýðý %%%d	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Lycanlar'a karþý savunma þansý +%%%d	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Kitaptan öðrenme þansý 2,5 arttý	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Öðrenme baþarýsýz olursa, anýnda bir kere daha deneme þansýna sahipsin.	SNA
TOOLTIP_APPLY_SLOW_PCT	Yavaþlama þansý: %%%d	SA
TOOLTIP_APPLY_STEAL_HP	%%%d hasar, HP ile absorbe edilecek	SA
TOOLTIP_APPLY_STEAL_SP	%%%d hasar, SP ile absorbe edilecek.	SA
TOOLTIP_APPLY_STUN_PCT	Bayýlma þansý: %%%d	SA
TOOLTIP_ARMOR	Zýrh
TOOLTIP_ARROW	Ok
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Saldýrý Deðeri +%d	SA
TOOLTIP_ATT_SPEED	Saldýrý Hýzý +%%%d	SA
TOOLTIP_ATT_SPEED_SLOW	Saldýrý hýzý düþtü	SNA
TOOLTIP_AUTO_PICKUP	%%%d Olasýlýkla 30 saniye boyunca yakýnýndaki eþyalarý otomatik olarak toplayabilirsin	SA
TOOLTIP_AUTO_POTION_HP	Güneþ Özütü
TOOLTIP_AUTO_POTION_REST	Kalan miktar: %.2f%%
TOOLTIP_AUTO_POTION_SP	Ay Özütü
TOOLTIP_AUTO_POTION_USING	Etkin
