AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
SERVER_NOTIFY_CLOSED	Servidor cerrado: solo tienen acceso las cuentas creadas antes del cierre.
SERVER_STATUS_CLOSE	CERRADO
SERVER_STATUS_NEW	NUEVO
SERVER_STATUS_SPECIAL	ESPECIAL
SERVER_STATUS_STANDBY	CERRADO
SET_ITEM_CLEAR_CONFIRM_QUESTION	¿Quieres eliminar el efecto de set?
SET_ITEM_CLEAR_CONFIRM_QUESTION_1	Este objeto tiene %d bonificaciones/Piedras espíritu.
SET_ITEM_CLEAR_CONFIRM_QUESTION_2	¿Seguro?
SET_ITEM_DO_NOT_EQUIP_ITEM	No puedes añadir un efecto de set a objetos equipados.
SET_ITEM_DO_NOT_SEAL_ITEM	No puedes hacer eso con un objeto vinculado al alma.
SHOP_BUY_INFO	Elige el objeto que desees comprar en la ventana de la tienda.
SHOP_CANNOT_SELL_EQUIPMENT	No puedes vender los objetos que te has equipado.
SHOP_CANNOT_SELL_ITEM	Este objeto no puede venderse.
SHOP_ERROR_UNKNOWN	Error de Tienda desconocido: %s
SHOP_EXCEED_LIMIT_TODAY	Ya has sobrepasado el límite diario de utilización de puntos.
SHOP_INVALID_POS	Este objeto no puede ser usado aquí.
SHOP_INVENTORY_FULL	Tu inventario está lleno.
SHOP_LIMITED_DATA_LOADING	Se están cargando los datos. Inténtalo de nuevo más tarde.
SHOP_LIMITED_ITEM_REMAIN_COUNT	Objetos restantes: %d
SHOP_LIMITED_PURCHASE_OVER	Vendido
SHOP_LIMIT_TODAY	Límite diario: %d / %d
SHOP_MY_BATTLE_POINT	Puntos de combate: %d
SHOP_MY_MEDAL_OF_HONOR	Medalla del valor: %d
SHOP_NOT_ENOUGH_10TH_COIN	No tienes suficientes Monedas del aniversario.
SHOP_NOT_ENOUGH_BATTLE_POINT	No tienes suficientes puntos de combate.
SHOP_NOT_ENOUGH_BNW	No tienes suficientes Monedas de vidente.
SHOP_NOT_ENOUGH_GUILD_LEVEL	Nivel del gremio demasiado bajo.
SHOP_NOT_ENOUGH_MEDAL_OF_HONOR	No hay suficientes Medallas del valor.
SHOP_NOT_ENOUGH_MONEY	No tienes suficiente Won ni Yang
SHOP_NOT_ENOUGH_MONEY_EX	No tienes suficiente Yang.
SHOP_NOT_ENOUGH_CHEQUE	No tienes suficientes ganancias.
SHOP_NOT_ENOUGH_MONEY_CHEQUE	No tienes suficiente Won o Yang
SHOP_NOT_ENOUGH_COUNT	No tienes los suficientes objetos.
SHOP_SELL_INFO	Elige el objeto que desees vender en la ventana de tu inventario.
SHOP_SOLDOUT	Vendido
SHOT_ERROR_UNKNOWN	Error desconocido durante ataque a larga distancia: %s
SKILL_BLEEDING	Sangrado
SKILL_BOHO	Reflectar
SKILL_BUDONG	no se usa más
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Necesitas EXP para aprender esta habilidad
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Necesitas un Libro para aprender esta habilidad.
SKILL_CHEONGEUN	Cuerpo Fuerte.
SKILL_CRITICAL	Golpe Crítico
SKILL_ENCHANT_POISON	Aplicar veneno
SKILL_EUNHYEONG	Camuflaje
SKILL_FAINT	Apagón
SKILL_FIND_TRAP	Trampa de búsqueda
SKILL_FIRE	Fuego permanente
SKILL_FISHMIND	La bola de pescar está activa
SKILL_GAMJI	Capturar
SKILL_GEOMGYEONG	Aura de espada
SKILL_GEONGON	SKILL_GEONGON no se usa más
SKILL_GICHEON	Ayuda del Dragón
SKILL_GIGONG	Rotación de Chi
SKILL_GONGPO	Miedo
SKILL_GRADE_NAME_GRAND_MASTER	%s Gran Master
SKILL_GRADE_NAME_MASTER	%s Master
SKILL_GRADE_NAME_PERFECT_MASTER	%s Maestro Perfecto
SKILL_GROUP_ASSASSIN_1	Hoja
SKILL_GROUP_ASSASSIN_2	Arco
SKILL_GROUP_HORSE	Equitación
SKILL_GROUP_SHAMAN_1	Dragón
SKILL_GROUP_SHAMAN_2	Curación
SKILL_GROUP_SURA_1	Arma
SKILL_GROUP_SURA_2	Magia
SKILL_GROUP_WARRIOR_1	Cuerpo
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GWIGEOM	Hoja encantada
SKILL_GYEONGGONG	Camino pluma
SKILL_HEUKSIN	Protección oscura
SKILL_HOSIN	Bendición
SKILL_HWAYEOM	SKILL_HWAYEOM no se usa más
SKILL_HYEOLMA	SKILL_HYEOLMA no se usa más.
SKILL_INC_ATKSPD	Velocidad de ataque aumentada
SKILL_INC_MOVSPD	Velocidad de movimiento aumentada
SKILL_INMA	SKILL_INMA no se usa más
SKILL_JEOJU	Maldición
SKILL_JEONGEOP	Curación
SKILL_JEONGWI	Berserk
SKILL_JEONSINBANGEO	Defensa total
SKILL_JEONSINGONGGYEOK	Ataque total
SKILL_JEUNGCHE	SKILL_JEUNGCHE No se usa más
SKILL_JEUNGHON	SKILL_JEUNGHON No se usa más
SKILL_JEUNGRYEOK	Ataque +
SKILL_JEUNGSOK	Velocidad +
SKILL_JIGAM	SKILL_JIGAM No se usa más
SKILL_JIPJUNG	SKILL_JIPJUNG No se usa más
SKILL_JUMAGAP	Armadura encantada
SKILL_JUMAGEOM	SKILL_JUMAGEOM No se usa más
SKILL_KWAEGEOM	SKILL_KWAEGEOM No se usa más
SKILL_KWAESOK	Velocidad
SKILL_LEGBOUND	SKILL_LEGBOUND No se usa más
SKILL_MUSA	SKILL_MUSA No se usa más
SKILL_MUYEONG	Espíritu de la llama
SKILL_NEED_EMPTY_BOTTLE	No tengo una botella vacia.
SKILL_NEED_POISON_BOTTLE	No tengo una botella de veneno
SKILL_ONLY_FOR_GUILD_WAR	Sólo puedes usar esta habilidad durante una Guerra de Gremios.
SKILL_PABEOP	Hechizo neutralizador
SKILL_POWERFUL_STRIKE	Ataque deslumbrante
SKILL_SEOMGWANG	Bomba Relámpago
SKILL_SINCHAK	SKILL_SINCHAK No se usa más
SKILL_SLEEP	Dormir
SKILL_SLOW	Retardo
SKILL_STUN	Apagón
SKILL_SUHO	Guardar
SKILL_SUMMON_DESCRIPTION	Probabilidad de evocación: %d%%
SKILL_TOOLTIP_INT	Inteligencia
SKILL_TOOLTIP_LEVEL	Nivel
SKILL_TOXICDIE	Envenenamiento
SKILL_TOXICPOWER	Valor de ataque venenoso aumentado
SKILL_TUSOK	Golpe fantasma
SKILL_WONSIN	SKILL_WONSIN no se usa más
SKILL_YONGSIN	SKILL_YONGSIN no se usa más
SOLO_RK_CATEGORY_BATTLE_ROYALE	Battle Royale
SOLO_RK_CATEGORY_BATTLE_ROYALE_RECORD_0	Victorias
SOUL_ITEM_TOOLTIP_APPLY	Efecto activado
SOUL_ITEM_TOOLTIP_BLUE1	Tiempo de juego: %d/%d min.
SOUL_ITEM_TOOLTIP_BLUE2	Al alcanzar el tiempo de juego, el daño de habilidad se multiplica por %.1f.
SOUL_ITEM_TOOLTIP_COMMON	No aplicable a: JcJ, polimorfismo
SOUL_ITEM_TOOLTIP_RED1	Tiempo de juego: %d/%d min.
SOUL_ITEM_TOOLTIP_RED2	Al alcanzar el tiempo de juego, el daño de ataque se multiplica por %.1f.
SOUL_ITEM_TOOLTIP_REMAIN_COUNT	Ataques restantes: %d
SOUL_ITEM_TOOLTIP_REMOVE_TIME	El alma se apagará en
SOUL_ITEM_TOOLTIP_UNAPPLIED	Efecto no activado
SOUL_REFINE_FAILURE	El desarrollo ha fallado.
SOUL_REFINE_SUCCESS	¡El desarrollo ha tenido éxito!
STAT_MINUS_CON	Ajuste de vitalidad (probabilidad restante: %d)
STAT_MINUS_DEX	Ajuste de destreza (probabilidad restante: %d)
STAT_MINUS_INT	Ajuste de inteligencia (Resto de probabilidad: %d)
STAT_MINUS_STR	Ajuste de fuerza (Resto de probabilidad: %d)
STAT_TOOLTIP_ACTION	Acciones
STAT_TOOLTIP_ATT	Valor de ataque
STAT_TOOLTIP_ATT_SPEED	Velocidad de ataque
STAT_TOOLTIP_BASE_LEVEL	Nivel
STAT_TOOLTIP_CAST_SPEED	Velocidad de hechizo
STAT_TOOLTIP_CON	Aumenta HP y la defensa
STAT_TOOLTIP_CONQUEROR_LEVEL	Nivel de campeón
STAT_TOOLTIP_DEF	Defensa
STAT_TOOLTIP_DEX	Aumenta el ataque y la evasión
STAT_TOOLTIP_DODGE_PER	Probabilidad de evitar flechas
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	HP
STAT_TOOLTIP_IMG_CON	VIT: aumenta los HP y la defensa
STAT_TOOLTIP_IMG_DEX	DEX: aumenta el ataque y la evasión
STAT_TOOLTIP_IMG_INT	INT: aumenta los SP y el ataque y la defensa mágicos
STAT_TOOLTIP_IMG_STR	STR: aumenta el valor de ataque y el daño
STAT_TOOLTIP_INT	Aumenta SP, ataque y defensa mágicos.
STAT_TOOLTIP_LEVEL	Nivel
STAT_TOOLTIP_MAG_ATT	Valor de ataque mágico
STAT_TOOLTIP_MAG_DEF	Defensa mágica
STAT_TOOLTIP_MOVE_SPEED	Velocidad de movimiento
STAT_TOOLTIP_PASSIVE	Bonificación de reliquia
STAT_TOOLTIP_POINT	Puntos
STAT_TOOLTIP_REACTION	Reacciones
STAT_TOOLTIP_SHP	En Yohara, se te restan menos HP de tus HP máximos.
STAT_TOOLTIP_SIMMUNE	En Yohara, se te resta menos resistencia contra cambios de estado.
STAT_TOOLTIP_SMOVE	En Yohara, se te restan menos puntos de velocidad de movimiento.
STAT_TOOLTIP_SP	SP
STAT_TOOLTIP_SPECIAL_ACTION	Acciones especiales
STAT_TOOLTIP_SSTR	En Yohara, se te restan menos puntos de daño en tus ataques.
STAT_TOOLTIP_STAT	Atributos
STAT_TOOLTIP_STR	Aumenta valor de ataque y de daño
STAT_TOOLTIP_SUNGMA_HP	Los HP varían según la voluntad de SungMa (VIT) del enemigo y el mapa.
STAT_TOOLTIP_SUNGMA_IMMUNE	La predisposición a contraer efectos de estado varía según la voluntad de SungMa (INT) del enemigo y el mapa.
STAT_TOOLTIP_SUNGMA_MOVE	Los velocidad de movimiento varía según la voluntad de SungMa (RES) del enemigo y el mapa.
STAT_TOOLTIP_SUNGMA_STR	El ataque varía según la voluntad de SungMa (STR) del enemigo y el mapa.
STAT_TOOLTIP_SUPPORT_SKILL	Habilidades secundarias
STAT_TOOLTIP_TAB_CHARACTER	Personaje
STAT_TOOLTIP_TAB_EMOTICON	Emociones
STAT_TOOLTIP_TAB_QUEST	Misiones
STAT_TOOLTIP_TAB_SKILL	Habilidades
SUNGMAHEE_TOWER_ENTER_FAIL_FLOOR	Primero tienes que completar el nivel inferior.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_MOUNT	No se puede entrar a lomos de una montura.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_CONQUEROR_LEVEL	Para entrar, tienes que haber subido a un nivel de campeón determinado.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_ITEM	Para entrar, necesitas el Estandarte calavera.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_PARTY	A la Torre Infernal de Sung Mahi no puedes acceder en grupo.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_POLYMORPH	No se puede entrar mientras el personaje está transformado.
SUNGMAHEE_TOWER_FLOOR_TEXT	Nivel {0}
SUNGMAHEE_TOWER_MY_RANK_TEXT	Puesto {0}
SYMBOLLIST_TITLE	Registrar bandera de gremio
SPECIAL_INVENTORY_SKILL_BOOK	Libros
SPECIAL_INVENTORY_MATERIAL	Materiales
SPECIAL_INVENTORY_STONE	Piedras
SPECIAL_INVENTORY_CHEST	Cofres
INVENTORY_DO_YOU_SORT	Desea organizar su inventario?
SPECIAL_INVENTORY_DO_YOU_SORT	Desea organizar su inventario especial?
SWITCHBOT_TITLE	Dopador
SWITCHBOT_START	Empezar
SWITCHBOT_STOP	Parar
SWITCHBOT_EMPTY_ATTR	-Sin bonus seleecionado-
SWITCHBOT_SELECT_ATTR	Bonificaciones
SWITCHBOT_CLEAR_ATTR	Eliminar
SWITCHBOT_CONFIGURATION_TITLE	Bonus guardados
SWITCHBOT_SAVE_BUTTON	Guardar lista
SWITCHBOT_SAVE	Guardar
SWITCHBOT_LOAD_CONFIGURATION	Utilizar
SWITCHBOT_CLEAR_CONFIGURATION	Eliminar
TARGET_BUTTON_ACCEPT_FIGHT	Aceptar
TARGET_BUTTON_AVENGE	Vengar
TARGET_BUTTON_BLOCK	Bloquear
TARGET_BUTTON_BLOCK_REMOVE	Desbloquear
TARGET_BUTTON_BUILDING_DESTROY	Destruir
TARGET_BUTTON_DISMOUNT	Desmontar
TARGET_BUTTON_EMOTION_ALLOW	Emociones
TARGET_BUTTON_EXCHANGE	Comercio
TARGET_BUTTON_EXCLUDE	Excluir
TARGET_BUTTON_EXIT_OBSERVER	Finalizar modo observador
TARGET_BUTTON_FIGHT	Duelo
TARGET_BUTTON_FRIEND	Amigo
TARGET_BUTTON_INVITE_GUILD	Invitación de Gremio
TARGET_BUTTON_INVITE_PARTY	Invitación de Grupo
TARGET_BUTTON_LEAVE_PARTY	Salir del Grupo
TARGET_BUTTON_REQUEST_ENTER_PARTY	Entrar en grupo
TARGET_BUTTON_REVIVE	Revivir
TARGET_BUTTON_VIEW_EQUIPMENT	Equipamiento
TARGET_BUTTON_WHISPER	Conversación
TARGET_LEVEL_BOSS	Jefe
TARGET_LEVEL_KING	Nivel 5.
TARGET_LEVEL_KNIGHT	Nivel 3.
TARGET_LEVEL_PAWN	Nivel 1.
TARGET_LEVEL_S_KNIGHT	Nivel 4.
TARGET_LEVEL_S_PAWN	Nivel 2.
TARGET_TOOLTIP_ATTACK_COUNT	Total de puntos: %d
TASKBAR_ATTACK	Ataque
TASKBAR_AUTO	Atacar automáticamente
TASKBAR_CAMERA	Cámara
TASKBAR_EXP	Experiencia
TASKBAR_HP	HP
TASKBAR_MOVE	Mover
TASKBAR_SKILL	Habilidad
TASKBAR_SP	SP
TASKBAR_ST	ST
TENTH_COIN	Moneda(s) del aniversario
TENTH_EVENT_ASK_EXCHANGE	Necesitas %d Banderas del aniversario. ¿Deseas continuar?
THING_COUNT	todo
TOOLTIP_AFFECT_POLYMORPH	Polimorfismo	SNA
TOOLTIP_ANTI_CRITICAL_PCT	Resistencia contra golpe crítico +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Resistencia contra golpe penetrante +%d%%	SA
TOOLTIP_ANTI_SELL	No puede ser vendido en un almacén.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Tasa de absorción: %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Fuerza contra Animales +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Fuerza contra Ninjas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Fractura de defensa de campana +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Fractura de defensa de flecha +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Fractura de defensa de garra +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CZ	Fuerte contra monstruos del zodíaco +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Fractura de defensa de daga +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Fuerte contra monstruos del desierto +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Fuerza contra Demonio +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Fractura de defensa de abanico +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Fuerza contra Medio Humanos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Fuerte contra insectos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Fuerza contra Místicos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Fuerza contra monstruos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Fuerza contra Orcos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Fuerza contra Chamanes +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Fuerza contra Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Fuerte contra monstruos del espada +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Fractura de arma a dos manos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Fuerza contra Nomuerto +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Fuerza contra Guerrero +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Fuerza contra Lícanos + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Ataque de sangrado + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Resistencia contra ataque de sangrado + %d%%	SNA
TOOLTIP_APPLY_BLOCK	Probabilidad de bloquear un ataque cuerpo a cuerpo %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Recuperar SP cada 5 segundos en una Batalla %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Probabilidad de golpes críticos +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Probabilidad de recuperar SP al golpear	SA
TOOLTIP_APPLY_DODGE	Probabilidad de evitar Flechas %d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK	Poder de la oscuridad +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Poder de la oscuridad +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_EARTH	Poder de la tierra +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Poder de la tierra +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_ELECT	Poder del relámpago +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Poder del relámpago +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_FIRE	Poder del fuego +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Poder del fuego +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_ICE	Poder del hielo +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Poder del hielo +%d %% ~ +%d %%
TOOLTIP_APPLY_ENCHANT_WIND	Poder del viento +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Poder del viento +%d %% ~ +%d %%
TOOLTIP_APPLY_ATTBONUS_METIN	Fuerza contra piedras metin +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Fuerza contra Jefes +%d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Probabilidad de bonus EXP	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Probabilidad de obtener el doble de Yang.	SA
TOOLTIP_APPLY_IMMUNE_FALL	Inmune contra caídas.	SNA
TOOLTIP_APPLY_IMMUNE_POISON100	Inmune a veneno	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Defensa contra retardo	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Defensa contra apagones	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Probabilidad de caer doble de Objetos	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Probabilidad para recuperar HP	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Probabilidad para restaurar SP	SA
TOOLTIP_APPLY_MANA_BURN_PCT	Probabilidad para robar el SP %d%%	SA
TOOLTIP_APPLY_MAX_HP_PCT	HP máx. +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	SP máx. +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Sin efecto.
TOOLTIP_APPLY_NO_DEATH_PENALTY	No se perderán puntos de experiencia si tu personaje revive en el lugar de la muerte.	SNA
TOOLTIP_APPLY_NO_DEATH_PENALTY_PLUS	El Dios Dragón abre sus alas protectoras sobre ti. Si se te revive a bordo no perderás puntos de experiencia.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Probabilidad de Golpes de penetración	SA
TOOLTIP_APPLY_POISON_PCT	Probabilidad de envenenamiento %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Resistencia a Veneno %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Poción %d%% aumento de efecto	SA
TOOLTIP_APPLY_REFLECT_CURSE	Probabilidad de reflectar Maldición: %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Probabilidad de reflectar golpes cuerpo a cuerpo	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Opción de defensa contra ataques Ninjas: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Defensa Campana %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Defensa contra garra +%d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Defensa Daga %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Defensa Fan %d%%	SA
TOOLTIP_APPLY_RESIST_HUMAN	Resistencia contra mediohumanos %d%%	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Resistencia contra caídas +%d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Opción de defensa contra ataques Chamán: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Opción de defensa contra ataques Suras: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Defensa Espada %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Defensa Dos Manos %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Opción de defensa contra ataques Guerreros: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Resistencia Viento %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Probabilidad de defensa contra Lícanos %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Probabilidad de apreder de libros mejorada por factor 2.5	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Si el aprendizaje falla, tendrás de inmediato otro intento libre.	SNA
TOOLTIP_APPLY_SLOW_PCT	Probabilidad de retardación %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% del daño será absorbido por HP.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% del daño será absorbido por SP.	SA
TOOLTIP_APPLY_STUN_PCT	Probabilidad de desmayo %d%%	SA
TOOLTIP_ARMOR	Armadura
TOOLTIP_ARROW	Flecha
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Valor de Ataque +%d	SA
TOOLTIP_ATT_SPEED	Velocidad de Ataque +%d%%	SA
TOOLTIP_ATT_SPEED_SLOW	Velocidad de ataque reducida	SNA
TOOLTIP_AUTO_PICKUP	Tienes una probabilidad de un %d %% de recoger objetos cercanos de forma automática durante 30 segundos.	SA
TOOLTIP_AUTO_POTION_HP	Elixir del Sol
TOOLTIP_AUTO_POTION_REST	Cantidad restante: %.2f%%
TOOLTIP_AUTO_POTION_SP	Elixir de la Luna
TOOLTIP_AUTO_POTION_USING	Activa
TOOLTIP_AUTO_SYSTEM_PRIMIUM	Autocaza	SNA
TOOLTIP_BATTLE_POTION	Poción de batalla de la zona de combate	SNA
TOOLTIP_BOW_DISTANCE	Alcance +%dm	SA
TOOLTIP_BUYPRICE	Precio: %s
TOOLTIP_CAST_SPEED	Velocidad de Hechizo +%d%%	SA
TOOLTIP_CON	Vitalidad +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Bonificación por atuendo %d%%	SA
TOOLTIP_DEF_GRADE	Defensa +%d	SA
TOOLTIP_DEX	Destreza +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Cielo	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Tierra	SNA
TOOLTIP_EAR	Pendientes
TOOLTIP_ENERGY	Energía %d	SA
TOOLTIP_ETC	y así sucesivamente
TOOLTIP_EXP_BONUS_EVENT	EXP +%d%%	SA
TOOLTIP_FISHINGROD_EXP	Puntos %d / %d
TOOLTIP_FISHINGROD_LEVEL	Nivel: %d
TOOLTIP_FISHINGROD_UPGRADE1	Dale al pescador
TOOLTIP_FISHINGROD_UPGRADE2	para obtener una
TOOLTIP_FISHINGROD_UPGRADE3	Caña de Pescar mejor.
TOOLTIP_FISH_LEN	Altura: %.2fcm
TOOLTIP_GUILD_SKILL_ACCEL	Aceleración +%d	SA
TOOLTIP_GUILD_SKILL_BLESS	Bendición del Dios Dragón +%d	SA
TOOLTIP_GUILD_SKILL_BLOOD	Sangre del Dios Dragón +%d	SA
TOOLTIP_GUILD_SKILL_BUNNO	Ira del Dios Dragón +%d%%	SA
TOOLTIP_GUILD_SKILL_JUMUN	Ayuda de carga +%d%%	SA
TOOLTIP_GUILD_SKILL_SEONGHWI	Armadura santa +%d	SA
TOOLTIP_HELMET	Casco
TOOLTIP_HP_REGEN	HP Regeneration +%d%%	SA
TOOLTIP_INT	Inteligencia +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valor de Ataque %d
TOOLTIP_ITEM_ATT_POWER	Valor de Ataque %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valor de Ataque %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Valor de Ataque %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Velocidad de Ataque %s
TOOLTIP_ITEM_DEF_GRADE	Defensa %d
TOOLTIP_ITEM_FAST	Rápido
TOOLTIP_ITEM_LIMIT_CON	Límite superior de vitalidad: %d
TOOLTIP_ITEM_LIMIT_DEX	Límite superior de destreza: %d
TOOLTIP_ITEM_LIMIT_INT	Límite superior de Inteligencia: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Desde el nivel: %d
TOOLTIP_ITEM_LIMIT_NEWWORLD_LEVEL	Nivel de campeón mínimo: %d
TOOLTIP_ITEM_LIMIT_STR	Límite superior de Fuerza: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valor de Ataque Mágico %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valor de Ataque Mágico %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Defensa Mágica %d
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Lento
TOOLTIP_ITEM_VERY_FAST	Muy rápido
TOOLTIP_ITEM_VERY_SLOW	Muy lento
TOOLTIP_ITEM_WEARABLE_JOB	[ Equipable ]
TOOLTIP_KILL_BOSS_ITEM_BONUS	Al derrotar a un jefe, tu probabilidad de botín aumenta en un %d %%.	SA
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Número de la suerte: %d
TOOLTIP_MAGIC_ATTBONUS_PER	Ataque mágico +%d%%	SA
TOOLTIP_MAGIC_ATT_GRADE	Valor de Ataque Mágico +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Defensa Mágica +%d	SA
TOOLTIP_MALL_ATTBONUS	Valor de Ataque +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Valor de ataque	SNA
TOOLTIP_MALL_AUTOLOOT	Una mano que recoge automáticamente el Yang tirado	SNA
TOOLTIP_MALL_DEFBONUS	Defensa +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Defensa	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	iCafe EXP Bonus +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	Aumenta la ganancia de EXP un 50%	SNA
TOOLTIP_MALL_FISH_MIND	Tu probabilidad de capturar un pez raro se duplica.	SNA
TOOLTIP_MALL_GOLDBONUS	Probabilidad de obtener botín de Yang incrementada en un %d%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Doble probabilidad de obtener botín de Yang	SNA
