AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
SET_ITEM_DO_NOT_EQUIP_ITEM	Não podes aplicar efeitos de conjunto a itens equipados.
SET_ITEM_DO_NOT_SEAL_ITEM	Não podes fazer isso com um item vinculado.
SHOP_BUY_INFO	Podes comprar um Item numa loja, escolhendo-o na janela.
SHOP_CANNOT_SELL_EQUIPMENT	Não podes vender um Item equipado.
SHOP_CANNOT_SELL_ITEM	Este Item não pode ser vendido.
SHOP_ERROR_UNKNOWN	Erro de Loja Desconhecido: %s
SHOP_EXCEED_LIMIT_TODAY	Já excedeste o teu limite diário de utilização de pontos.
SHOP_INVALID_POS	Este Item não pode ser usado aqui.
SHOP_INVENTORY_FULL	O teu Inventário está cheio.
SHOP_LIMITED_DATA_LOADING	Dados em carregamento. Por favor tenta de novo mais tarde.
SHOP_LIMITED_ITEM_REMAIN_COUNT	Itens restantes: %d
SHOP_LIMITED_PURCHASE_OVER	Esgotado
SHOP_LIMIT_TODAY	Limite diário: %d / %d
SHOP_MY_BATTLE_POINT	Pontos de Combate: %d
SHOP_MY_MEDAL_OF_HONOR	Medalha de Coragem: %d
SHOP_NOT_ENOUGH_10TH_COIN	Não tens Moedas de Aniversário suficientes.
SHOP_NOT_ENOUGH_BATTLE_POINT	Não tens Pontos de Combate suficientes.
SHOP_NOT_ENOUGH_BNW	Não tens Moedas de Vidente suficientes.
SHOP_NOT_ENOUGH_GUILD_LEVEL	O nível da Guild é demasiado baixo.
SHOP_NOT_ENOUGH_MEDAL_OF_HONOR	Medalhas de Coragem insuficientes.
SHOP_NOT_ENOUGH_MONEY	Won ou Yang insuficientes
SHOP_NOT_ENOUGH_MONEY_EX	Não tens Yang suficiente.
SHOP_NOT_ENOUGH_CHEQUE	Nu ave?i suficiente câ?tiguri.
SHOP_NOT_ENOUGH_MONEY_CHEQUE	Nu ave?i suficient Won sau Yang
SHOP_SELL_INFO	Alege Obiectul pe care vrei sã-l vinzi din fereastra inventarului tãu.
SHOP_SOLDOUT	Esgotado
SHOT_ERROR_UNKNOWN	Erro de Ataque de Longa Distância Desconhecido: %s
SKILL_BLEEDING	Sangramento
SKILL_BOHO	Reflectir - 1
SKILL_BUDONG	já não é usado - 2
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Precisas de EXP para aprenderes esta Habilidade.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Precisas de um Livro para aprenderes esta Habilidade.
SKILL_CHEONGEUN	Corpo Forte - 3
SKILL_CRITICAL	Golpe Crítico - 4
SKILL_ENCHANT_POISON	Envenenar - 5
SKILL_EUNHYEONG	Camuflagem - 6
SKILL_FAINT	Atordoado - 7
SKILL_FIND_TRAP	Procurar Armadilha - 8
SKILL_FIRE	Fogo Eterno - 9
SKILL_FISHMIND	O Mármore de Pesca está activo
SKILL_GAMJI	Captura - 10
SKILL_GEOMGYEONG	Aura da Espada - 11
SKILL_GEONGON	SKILL_GEONGON já não é usado - 12
SKILL_GICHEON	Ajuda do Dragão
SKILL_GIGONG	Rotação Chi - 14
SKILL_GONGPO	Receio - 15
SKILL_GRADE_NAME_GRAND_MASTER	Habilidade %s a Grande Mestre
SKILL_GRADE_NAME_MASTER	Habilidade %s a Mestre
SKILL_GRADE_NAME_PERFECT_MASTER	Habilidade %s a Mestre Perfeito
SKILL_GROUP_ASSASSIN_1	Furtivo
SKILL_GROUP_ASSASSIN_2	Arco
SKILL_GROUP_HORSE	Cavalo
SKILL_GROUP_SHAMAN_1	Dragão
SKILL_GROUP_SHAMAN_2	Energia
SKILL_GROUP_SURA_1	Armas
SKILL_GROUP_SURA_2	Magia
SKILL_GROUP_WARRIOR_1	Corpo
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GWIGEOM	Lâmina Encantada - 16
SKILL_GYEONGGONG	Flutuar - 17
SKILL_HEUKSIN	Protecção Sombria - 18
SKILL_HOSIN	Bênção - 19
SKILL_HWAYEOM	SKILL_HWAYEOM já não é usado - 20
SKILL_HYEOLMA	SKILL_HYEOLMA já não é usado - 21
SKILL_INC_ATKSPD	Aumento da Rapidez de Ataque
SKILL_INC_MOVSPD	Aumento da Rapidez de Movimento
SKILL_INMA	SKILL_INMA já não é usado - 24
SKILL_JEOJU	Maldição - 25
SKILL_JEONGEOP	Curar - 26
SKILL_JEONGWI	Raiva
SKILL_JEONSINBANGEO	Defesa Plena - 28
SKILL_JEONSINGONGGYEOK	Ataque Pleno - 29
SKILL_JEUNGCHE	SKILL_JEUNGCHE já não é usado - 30
SKILL_JEUNGHON	SKILL_JEUNGHON já não é usado - 31
SKILL_JEUNGRYEOK	Ataque + - 32
SKILL_JEUNGSOK	Velocidade + - 33
SKILL_JIGAM	SKILL_JIGAM já não é usado - 34
SKILL_JIPJUNG	SKILL_JIPJUNG já não é usado - 35
SKILL_JUMAGAP	Armadura Encantada - 36
SKILL_JUMAGEOM	SKILL_JUMAGEOM já não é usado. - 37
SKILL_KWAEGEOM	SKILL_KWAEGEOM já não é usado - 38
SKILL_KWAESOK	Rapidez - 39
SKILL_LEGBOUND	SKILL_LEGBOUND já não é usado - 40
SKILL_MUSA	SKILL_MUSA já não é usado - 41
SKILL_MUYEONG	Espírito da Chama - 42
SKILL_NEED_EMPTY_BOTTLE	Não tenho uma Garrafa Vazia.
SKILL_NEED_POISON_BOTTLE	Não tenho uma Garrafa de Veneno.
SKILL_ONLY_FOR_GUILD_WAR	Apenas podes usar esta Habilidade durante uma Guerra de Guilds.
SKILL_PABEOP	Remover Feitiço - 43
SKILL_POWERFUL_STRIKE	Ataque Atordoante - 44
SKILL_SEOMGWANG	Bomba Relâmpago - 45
SKILL_SINCHAK	SKILL_SINCHAK já não é usado - 46
SKILL_SLEEP	Dormir - 47
SKILL_SLOW	Lento
SKILL_STUN	Atordoar
SKILL_SUHO	Guarda - 48
SKILL_SUMMON_DESCRIPTION	Probabilidade da Invocação: %d%%
SKILL_TOOLTIP_INT	Inteligência
SKILL_TOOLTIP_LEVEL	Nível
SKILL_TOXICDIE	Envenenamento - 49
SKILL_TOXICPOWER	Valor de Ataque Venenoso aumentado - 50
SKILL_TUSOK	Força do Golpe - 51
SKILL_WONSIN	SKILL_WONSIN já não é usado - 52
SKILL_YONGSIN	SKILL_YONGSIN já não é usado - 53
SOLO_RK_CATEGORY_BATTLE_ROYALE	Battle Royale
SOLO_RK_CATEGORY_BATTLE_ROYALE_RECORD_0	Vitórias
SOUL_ITEM_TOOLTIP_APPLY	Efeito activado
SOUL_ITEM_TOOLTIP_BLUE1	Tempo de Jogo: %d/%d min.
SOUL_ITEM_TOOLTIP_BLUE2	O dano de habilidade é aumentado em %.1fx ao atingir o tempo de jogo
SOUL_ITEM_TOOLTIP_COMMON	Não aplicável a: PvP, Transformações
SOUL_ITEM_TOOLTIP_RED1	Tempo de Jogo: %d/%d min.
SOUL_ITEM_TOOLTIP_RED2	O dano de ataque é aumentado em %.1fx ao atingir o tempo de jogo.
SOUL_ITEM_TOOLTIP_REMAIN_COUNT	Ataques restantes: %d
SOUL_ITEM_TOOLTIP_REMOVE_TIME	Alma expira dentro de
SOUL_ITEM_TOOLTIP_UNAPPLIED	Efeito não activado
SOUL_REFINE_FAILURE	Refinação falhada.
SOUL_REFINE_SUCCESS	Refinação bem-sucedida!
STAT_MINUS_CON	Ajustamento da Vitalidade (Pontos Restantes: %d)
STAT_MINUS_DEX	Ajustamento de Destreza (Pontos Restantes: %d)
STAT_MINUS_INT	Ajustamento de Inteligência (Pontos Restantes: %d)
STAT_MINUS_STR	Ajustamento de Força (Pontos Restantes: %d)
STAT_TOOLTIP_ACTION	Ações
STAT_TOOLTIP_ATT	Valor de Ataque
STAT_TOOLTIP_ATT_SPEED	Rapidez de Ataque
STAT_TOOLTIP_BASE_LEVEL	Nível
STAT_TOOLTIP_CAST_SPEED	Rapidez de Feitiço
STAT_TOOLTIP_CON	Aumenta o VD e Defesa
STAT_TOOLTIP_CONQUEROR_LEVEL	Nível de Campeão
STAT_TOOLTIP_DEF	Defesa
STAT_TOOLTIP_DEX	Aumenta o Ataque e a Evasão
STAT_TOOLTIP_DODGE_PER	Probabilidade de Evitar Flechas
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	VD
STAT_TOOLTIP_IMG_CON	VIT: aumenta VD e Defesa
STAT_TOOLTIP_IMG_DEX	DES: aumenta Ataque e Evasão
STAT_TOOLTIP_IMG_INT	INT: aumenta MN, Ataque Mágico e Defesa
STAT_TOOLTIP_IMG_STR	FRÇ: aumenta Valor de Ataque e Dano
STAT_TOOLTIP_INT	Aumenta a MN, Ataque Mágico e Defesa
STAT_TOOLTIP_LEVEL	Nível
STAT_TOOLTIP_MAG_ATT	Valor de Ataque Mágico
STAT_TOOLTIP_MAG_DEF	Defesa Mágica
STAT_TOOLTIP_MOVE_SPEED	Rapidez de Movimento
STAT_TOOLTIP_PASSIVE	Bónus da Relíquia
STAT_TOOLTIP_POINT	Pontos
STAT_TOOLTIP_REACTION	Reações
STAT_TOOLTIP_SHP	Terás uma redução menor da tua VD Máx. em Yohara.
STAT_TOOLTIP_SIMMUNE	Terás uma redução menor da tua resistência a mudanças de atributos em Yohara.
STAT_TOOLTIP_SMOVE	Terás uma redução menor da tua Rapidez de Movimento em Yohara.
STAT_TOOLTIP_SP	MN
STAT_TOOLTIP_SPECIAL_ACTION	Ações Especiais
STAT_TOOLTIP_SSTR	Terás uma redução menor dos teus Ataques em Yohara.
STAT_TOOLTIP_STAT	Valores
STAT_TOOLTIP_STR	Aumenta o Valor de Ataque e o Dano
STAT_TOOLTIP_SUNGMA_HP	Altera a VD dependendo da vontade de Sung Ma (VIT) do inimigo e do mapa
STAT_TOOLTIP_SUNGMA_IMMUNE	Altera a vulnerabilidade a efeitos nos atributos dependendo da vontade de Sung Ma (INT) do inimigo e do mapa
STAT_TOOLTIP_SUNGMA_MOVE	Altera a Rapidez de Movimento dependendo da vontade de Sung Ma (RES) do inimigo e do mapa
STAT_TOOLTIP_SUNGMA_STR	Altera o Ataque dependendo da vontade de Sung Ma (FRÇ) do inimigo e do mapa
STAT_TOOLTIP_SUPPORT_SKILL	Habilidades Secundárias
STAT_TOOLTIP_TAB_CHARACTER	Personagem
STAT_TOOLTIP_TAB_EMOTICON	Emoções
STAT_TOOLTIP_TAB_QUEST	Missões
STAT_TOOLTIP_TAB_SKILL	Habilidades
SUNGMAHEE_TOWER_ENTER_FAIL_FLOOR	Primeiro precisas de completar o nível abaixo.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_MOUNT	Não podes entrar enquanto estás montado.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_CONQUEROR_LEVEL	Precisas de ter atingido um Nível de Campeão para entrar.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_ITEM	Precisas de um Estandarte da Caveira para entrar.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_PARTY	Não podes entrar na Torre de Sung Mahi enquanto fazes parte de um grupo.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_POLYMORPH	Não podes entrar enquanto estás transformado.
SUNGMAHEE_TOWER_FLOOR_TEXT	Nível {0}
SUNGMAHEE_TOWER_MY_RANK_TEXT	Posição {0}
SYMBOLLIST_TITLE	Registar Bandeira da Guild
SPECIAL_INVENTORY_SKILL_BOOK	Livros
SPECIAL_INVENTORY_MATERIAL	Materiais
SPECIAL_INVENTORY_STONE	Pedras
SPECIAL_INVENTORY_CHEST	Baús
INVENTORY_DO_YOU_SORT	Você realmente deseja organizar seu inventário?
SPECIAL_INVENTORY_DO_YOU_SORT	Você realmente deseja organizar seu inventário especial?
TARGET_BUTTON_ACCEPT_FIGHT	Concordo
TARGET_BUTTON_AVENGE	Vingança
TARGET_BUTTON_BLOCK	Bloquear
TARGET_BUTTON_BLOCK_REMOVE	Desbloquear
TARGET_BUTTON_BUILDING_DESTROY	Destruir
TARGET_BUTTON_DISMOUNT	Desmontar
TARGET_BUTTON_EMOTION_ALLOW	Emoções
TARGET_BUTTON_EXCHANGE	Negociar
TARGET_BUTTON_EXCLUDE	Excluir
TARGET_BUTTON_EXIT_OBSERVER	Terminar Modo de Observação
TARGET_BUTTON_FIGHT	Duelo
TARGET_BUTTON_FRIEND	Amigo
TARGET_BUTTON_INVITE_GUILD	Convite Guild
TARGET_BUTTON_INVITE_PARTY	Convite Grupo
TARGET_BUTTON_LEAVE_PARTY	Abandonar Grupo
TARGET_BUTTON_REQUEST_ENTER_PARTY	Entrar no Grupo
TARGET_BUTTON_REVIVE	Ressuscitar
TARGET_BUTTON_VIEW_EQUIPMENT	Armadura
TARGET_BUTTON_WHISPER	Segredo
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Nível 5.
TARGET_LEVEL_KNIGHT	Nível 3.
TARGET_LEVEL_PAWN	Nível 1.
TARGET_LEVEL_S_KNIGHT	Nível 4.
TARGET_LEVEL_S_PAWN	Nível 2.
TARGET_TOOLTIP_ATTACK_COUNT	Total de Golpes: %d
TASKBAR_ATTACK	Atacar
TASKBAR_AUTO	Atacar Automaticamente
TASKBAR_CAMERA	Câmara
TASKBAR_EXP	Experiência
TASKBAR_HP	VD
TASKBAR_MOVE	Mover
TASKBAR_SKILL	Habilidade
TASKBAR_SP	MN
TASKBAR_ST	RES
TENTH_COIN	Moeda(s) de Aniversário
TENTH_EVENT_ASK_EXCHANGE	Precisas de %d Bandeiras de Aniversário. Queres continuar?
THING_COUNT	Todos
TOOLTIP_AFFECT_POLYMORPH	Transformar	SNA
TOOLTIP_ANTI_CRITICAL_PCT	Resistência a Golpes Críticos +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Resistência a Golpes Perfurantes +%d%%	SA
TOOLTIP_ANTI_SELL	Não pode ser vendido numa Loja Privada
TOOLTIP_APPLY_ACCEDRAIN_RATE	Taxa de absorção: %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Forte contra Animais: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Forte contra Ninjas: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Ruptura de Defesa contra Campainhas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Ruptura de Defesa contra Flechas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Ruptura de Defesa contra Garras +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CZ	Forte contra Monstros do Zodíaco +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Ruptura de Defesa contra Punhais +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Forte contra Monstros do Deserto +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Forte contra Demónios: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Ruptura de Defesa contra Leques +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Forte contra Semi-Humanos: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Forte contra Insectos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Forte contra Esotéricos: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Forte contra Monstros: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Forte contra Orcs: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Forte contra Xamãs: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Forte contra Suras: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Ruptura de Defesa contra Espadas +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Ruptura de Defesa contra Duas Mãos +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Forte contra Mortos-Vivos: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Forte contra Guerreiros: +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Forte contra Lycans + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Ataque de sangramento + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Resistência a Ataque de Sangramento: +%d%%	SNA
TOOLTIP_APPLY_BLOCK	Probabilidade de bloquear ataques físicos %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	Recuperar MN a cada 5 segundos em Batalha %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Probabilidade de Golpes Críticos +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Probabilidade de recuperar MN quando atingido	SA
TOOLTIP_APPLY_DODGE	Probabilidade de evitar Flechas: %d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK	Poder das Trevas +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Poder das Trevas +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_EARTH	Poder da Terra +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Poder da Terra +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_ELECT	Poder dos Raios +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Poder dos Raios +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_FIRE	Poder do Fogo +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Poder do Fogo +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_ICE	Poder do Gelo +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Poder do Gelo +%d%% - +%d%%
TOOLTIP_APPLY_ENCHANT_WIND	Poder do Vento +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Poder do Vento +%d%% - +%d%%
TOOLTIP_APPLY_ATTBONUS_METIN	+%d%% putere împotriva pietrelor Metin	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Fuerza contra Jefes +%d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Probabilidade de EXP Bónus	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Probabilidade de receber Yang a dobrar	SA
TOOLTIP_APPLY_IMMUNE_FALL	Imune contra Quedas	SNA
TOOLTIP_APPLY_IMMUNE_POISON100	Imune contra Veneno	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Defesa contra Abrandamento	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Defesa contra Atordoamento	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Probabilidade de receber Itens a dobrar	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Probabilidade de restaurar VD	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Probabilidade de restaurar MN	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% Probabilidade de roubar MN	SA
TOOLTIP_APPLY_MAX_HP_PCT	Máx. VD +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Máx. MN +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Sem efeito
TOOLTIP_APPLY_NO_DEATH_PENALTY	A personagem não irá perder pontos de experiência se for reanimada no local onde morreu.	SNA
TOOLTIP_APPLY_NO_DEATH_PENALTY_PLUS	O Deus Dragão leva-te nas suas asas protectoras. Se ressuscitares a bordo, não perderás quaisquer Pontos de Experiência.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Probabilidade de Golpes Perfurantes	SA
TOOLTIP_APPLY_POISON_PCT	Probabilidade de Envenenamento %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Resistência a Envenenamento: %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	O efeito da Poção %d%% aumentou.	SA
TOOLTIP_APPLY_REFLECT_CURSE	Probabilidade de reflectir Maldição: %d%%	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Probabilidade de reflectir ataques físicos	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Resistência a dano de Ninjas: %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Defesa contra Campainhas %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Defesa contra Garras +%d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Defesa contra Punhais: %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Defesa contra Leques %d%%	SA
TOOLTIP_APPLY_RESIST_HUMAN	Resistência a Semi-Humanos %d%%	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Resistência a Queda +%d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Resistência a dano de Xamãs: %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Resistência a dano de Suras: %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Defesa contra Espadas: %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Defesa contra Duas Mãos: %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Resistência a dano de Guerreiros: %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Resistência ao Vento: %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Probabilidade de defesa contra ataques de Lycans %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Probabilidade de ler livros com sucesso aumentada 2,5 vezes	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Se a leitura do Livro de Habilidades falhar terás imediatamente uma nova tentativa.	SNA
TOOLTIP_APPLY_SLOW_PCT	Probabilidade de Abrandamento %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% dos danos serão absorvidos pela VD	SA
TOOLTIP_APPLY_STEAL_SP	%d%% dos danos serão absorvidos pelo MN	SA
TOOLTIP_APPLY_STUN_PCT	Probabilidade de Atordoamento %d%%	SA
TOOLTIP_ARMOR	Armadura
TOOLTIP_ARROW	Flecha
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Valor de Ataque: +%d	SA
TOOLTIP_ATT_SPEED	Rapidez de Ataque: +%d%%	SA
TOOLTIP_ATT_SPEED_SLOW	Rapidez de Ataque reduzida	SNA
TOOLTIP_AUTO_PICKUP	Tens %d%% de probabilidade de obter automaticamente itens por perto durante 30 segundos	SA
TOOLTIP_AUTO_POTION_HP	Elixir do Sol
TOOLTIP_AUTO_POTION_REST	Restante: %.2f%%
TOOLTIP_AUTO_POTION_SP	Elixir da Lua
TOOLTIP_AUTO_POTION_USING	Activo
TOOLTIP_AUTO_SYSTEM_PRIMIUM	Auto-Caça	SNA
TOOLTIP_BATTLE_POTION	Poção de Batalha de Zona de Combate	SNA
TOOLTIP_BOW_DISTANCE	Alcance: +%dm	SA
TOOLTIP_BUYPRICE	Preço: %s
TOOLTIP_CAST_SPEED	Rapidez de Feitiço: +%d%%	SA
TOOLTIP_CON	Vitalidade +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Bónus de disfarce %d	SA
TOOLTIP_DEF_GRADE	Defesa: +%d	SA
TOOLTIP_DEX	Destreza +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Céu	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Terra	SNA
TOOLTIP_EAR	Brinco
TOOLTIP_ENERGY	Energia %d	SA
TOOLTIP_ETC	E assim por diante
TOOLTIP_EXP_BONUS_EVENT	EXP: +%d%%	SA
TOOLTIP_FISHINGROD_EXP	Pontos %d / %d
TOOLTIP_FISHINGROD_LEVEL	Nível: %d
TOOLTIP_FISHINGROD_UPGRADE1	Entrega ao Pescador
TOOLTIP_FISHINGROD_UPGRADE2	para conseguir uma
TOOLTIP_FISHINGROD_UPGRADE3	Cana de Pesca melhorada.
TOOLTIP_FISH_LEN	Comprimento: %.2fcm
TOOLTIP_GUILD_SKILL_ACCEL	Aceleração +%d	SA
TOOLTIP_GUILD_SKILL_BLESS	Bênção do Deus Dragão +%d	SA
TOOLTIP_GUILD_SKILL_BLOOD	Sangue do Deus Dragão +%d	SA
TOOLTIP_GUILD_SKILL_BUNNO	Fúria do Deus Dragão +%d%%	SA
TOOLTIP_GUILD_SKILL_JUMUN	Assistência de Invocação: +%d%%	SA
TOOLTIP_GUILD_SKILL_SEONGHWI	Armadura Sagrada +%d	SA
TOOLTIP_HELMET	Capacete
TOOLTIP_HP_REGEN	Regenerarea PV +%d%%	SA
TOOLTIP_INT	Inteligência: +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valor de Ataque: %d
TOOLTIP_ITEM_ATT_POWER	Valor de Ataque: %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valor de Ataque: %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Valor de Ataque: %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Rapidez de Ataque: %s
TOOLTIP_ITEM_DEF_GRADE	Defesa: %d
TOOLTIP_ITEM_FAST	Rápido
TOOLTIP_ITEM_LIMIT_CON	Limite máximo de Vitalidade: %d
TOOLTIP_ITEM_LIMIT_DEX	Limite máximo de Destreza: %d
TOOLTIP_ITEM_LIMIT_INT	Limite máximo de Inteligência: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Nível Mínimo: %d
TOOLTIP_ITEM_LIMIT_NEWWORLD_LEVEL	Nível de Campeão mínimo: %d
TOOLTIP_ITEM_LIMIT_STR	Limite máximo de Força: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valor de Ataque Mágico: %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valor de Ataque Mágico: %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Defesa vs Magias: %d
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Lento
TOOLTIP_ITEM_VERY_FAST	Muito Rápido
TOOLTIP_ITEM_VERY_SLOW	Muito Lento
TOOLTIP_ITEM_WEARABLE_JOB	[ Equipável ]
TOOLTIP_KILL_BOSS_ITEM_BONUS	Quando um boss é derrotado, a tua probabilidade de queda de itens é aumentada em %d%%	SA
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Número da Sorte: %d
TOOLTIP_MAGIC_ATTBONUS_PER	Ataque Mágico +%d%%	SA
TOOLTIP_MAGIC_ATT_GRADE	Valor de Ataque Mágico: +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Defesa vs Magias: +%d	SA
TOOLTIP_MALL_ATTBONUS	Valor de Ataque: +%d	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Valor de Ataque	SNA
TOOLTIP_MALL_AUTOLOOT	Mão que apanha automaticamente o Yang caído.	SNA
TOOLTIP_MALL_DEFBONUS	Defesa: +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Defesa	SNA
TOOLTIP_MALL_EXPBONUS	EXP: +%d%%	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	EXP Bónus iCafe: +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	Mais 50% de Experiência.	SNA
TOOLTIP_MALL_FISH_MIND	Dobro da probabilidade de apanhar Peixes Raros.	SNA
TOOLTIP_MALL_GOLDBONUS	Probabilidade de Queda de Yang aumentada em %d%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Probabilidade de Queda de Yang a Duplicar	SNA
TOOLTIP_MALL_ITEMBONUS	Probabilidade de Queda de Itens aumentada em %d%%	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	iCafe Probabilidade de Pilhar itens + %.1f%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Probabilidade de Queda de Itens aumentada em 200%.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Pontos de Amor aumentam mais rapidamente.	SNA
TOOLTIP_MALL_SAFEBOX	O teu Armazém recebe mais 2 espaços de arrumação.	SNA
