AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
SAFEBOX_SELL_DISABLE_SAFEITEM	Du kannst keine der gespeicherten Gegenstände verkaufen.
SAFEBOX_UNAVILABLE_PASSWORD_01	Du kannst dieses Passwort nicht verwenden.
SAFEBOX_UNAVILABLE_PASSWORD_02	Dein Passwort sollte aus mindestens %d Zeichen bestehen.
SAFEBOX_UNAVILABLE_PASSWORD_03	Du hast dein aktuelles Passwort eingegeben. Bitte wähle ein neues.
SAFEBOX_UNAVILABLE_PASSWORD_04	Dein Passwort kann nicht %d gleiche oder direkt aufeinanderfolgende Zahlen enthalten.
SAFEBOX_UNAVILABLE_PASSWORD_05	Keine Sonderzeichen gestattet. Erlaubte Zeichen: a-z, A-Z, 0-9
SAFEBOX_WRONG_PASSWORD	Die Kennwörter müssen identisch sein.
SCREENSHOT_SAVE1	ist gespeichert in
SCREENSHOT_SAVE2	Screenshot-Ordner
SCREENSHOT_SAVE_FAILURE	Speichern des Screenshots fehlgeschlagen.
SECOND	Sek
SECOND_CONFIRM_PET_FEED_QUESTION_1	Dein Gegenstand besitzt %d oder mehr Boni.
SECOND_CONFIRM_PET_FEED_QUESTION_2	Bist du sicher, dass du ihn deinem Pet verfüttern möchtest?
SECOND_CONFIRM_SELL_ITEM_QUESTION_1	Dein Gegenstand besitzt %d oder mehr Boni.
SECOND_CONFIRM_SELL_ITEM_QUESTION_2	Bist du sicher, dass du ihn verkaufen möchtest?
SECRET_DUNGEON_CREATE_REWARD_IMPOSSIBLE	Möchtest du den Enigma-Tempel betreten?\nDu kannst keine tägliche Belohnung mehr erhalten (Verbleibende Zeit: %s)
SECRET_DUNGEON_CREATE_REWARD_POSSIBLE	Möchtest du den Enigma-Tempel betreten?\nDu kannst eine tägliche Belohnung erhalten.
SECRET_DUNGEON_ENTER_DUNGEON_RE_REQUEST	Du musst die Gruppe verlassen, wenn du nicht eintrittst.\nMöchtest du eintreten?
SECRET_DUNGEON_ENTER_LIMIT_TIME	Verbleibende Zeit zum Betreten: %d Sekunden
SECRET_DUNGEON_ENTER_MEMBER_REWARD_IMPOSSIBLE	Eine Instanz des Enigma-Tempels wurde erstellt. Möchtest du sie betreten?\nDu kannst keine tägliche Belohnung mehr erhalten (Verbleibende Zeit: %s)
SECRET_DUNGEON_ENTER_MEMBER_REWARD_POSSIBLE	Eine Instanz des Enigma-Tempels wurde erstellt. Möchtest du sie betreten?\nDu kannst eine tägliche Belohnung erhalten.
SECRET_DUNGEON_ENTER_QUESTION_ANSWER_TIMEOVER	Du hast den Eintritt abgelehnt.
SECRET_DUNGEON_ENTER_QUESTION_NO	Nein
SECRET_DUNGEON_ENTER_QUESTION_YES	Ja
SELECT_ATTR_NOTICE	Du kannst keinen privaten Laden öffnen, während du Gegenstand verzaubern+ verwendest.
SELECT_ATTR_NOT_OPEN	Du kannst Gegenstand verzaubern+ nicht verwenden, wenn du einen privaten Laden geöffnet hast.
SELECT_ATTR_NOT_SELECT	Entscheide dich, ob du die Boni behalten oder austauschen möchtest.
SELECT_CAN_NOT_DELETE	Du kannst den Charakter nicht löschen.
SELECT_CAN_NOT_DELETE_ATTR67	Du kannst deinen Charakter nicht löschen,\n während ein Bonus hinzugefügt wird.
SELECT_CAN_NOT_DELETE_GUILD_MEMBER	Du kannst deinen Charakter nicht löschen, solange er Mitglied in einer Gilde ist.
SELECT_CAN_NOT_DELETE_HAVE_SEALED_ITEM	Du kannst deinen Charakter nicht löschen, da er seelengebundene Items besitzt.
SELECT_CAN_NOT_DELETE_LAST_CHAR_SAFEBOX	Du kannst deinen einzigen Charakter nicht löschen, da sich noch Items in deinem Lager befinden.
SELECT_CAN_NOT_DELETE_LIMITE_LEVEL	Du kannst deinen Charakter nur bis maximal Level 69 löschen.
SELECT_CAN_NOT_DELETE_MARRIAGE	Du kannst keinen verheirateten Charakter löschen.
SELECT_CAN_NOT_DELETE_PREMIUM_PRIVATE_SHOP	Du hast noch Waren in deinem persönlichen Laden.
SELECT_CAN_NOT_DELETE_PRIVATE_CODE_ERROR	Der Lösch-Code war nicht korrekt.
SELECT_CAN_NOT_DELETE_REMAIN_TIME	Du kannst diesen Charakter nicht direkt nach seiner Erstellung löschen. Wartezeit: %s
SELECT_CHANGED_NAME	Du hast den Namen des Charakters geändert.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	Der Charaktername existiert bereits.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Versuche es erneut.
SELECT_CHANGE_FAILURE_STRANGE_NAME	Dies ist der falsche Charaktername.
SELECT_CHANGE_NAME_TITLE	Charakternamen ändern
SELECT_DELEING	Löschung wird gestartet ...
SELECT_DELETED	Löschung erfolgreich.
SELECT_DO_YOU_DELETE_REALLY	Möchtest du fortfahren?
SELECT_EMPTY_SLOT	Dies ist ein leeres Feld.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Gib einen neuen Charakternamen ein.
SELECT_NOT_JOIN_GUILD	Keine Gilde
SERVER_NOTIFY_CLOSED	Geschlossener Server: Nur Accounts, die vor der Schließung erstellt wurden, haben Zutrittsrecht.
SERVER_STATUS_CLOSE	GESCHLOSSEN
SERVER_STATUS_NEW	NEU
SERVER_STATUS_SPECIAL	SPEZIAL
SERVER_STATUS_STANDBY	GESCHLOSSEN
SET_ITEM_CLEAR_CONFIRM_QUESTION	Möchtest du den Set-Effekt entfernen?
SET_ITEM_CLEAR_CONFIRM_QUESTION_1	Dieses Item besitzt %d Boni/Geiststeine.
SET_ITEM_CLEAR_CONFIRM_QUESTION_2	Bist du sicher?
SET_ITEM_DO_NOT_EQUIP_ITEM	Ausgerüsteten Gegenständen kannst du keine Set-Effekte verleihen.
SET_ITEM_DO_NOT_SEAL_ITEM	Das kannst du nicht mit einem seelengebundenen Gegenstand tun.
SHOP_BUY_INFO	Wähle im Ladenfenster den Gegenstand aus, den du kaufen möchtest.
SHOP_CANNOT_SELL_EQUIPMENT	Du kannst ausgerüstete Gegenstände nicht verkaufen.
SHOP_CANNOT_SELL_ITEM	Dieser Gegenstand ist nicht zu verkaufen.
SHOP_ERROR_UNKNOWN	Unbekannter Ladenfehler: %s
SHOP_EXCEED_LIMIT_TODAY	Du hast dein Tageslimit für die Punkte-Nutzung bereits überschritten.
SHOP_INVALID_POS	Dieser Gegenstand ist ungeeignet.
SHOP_INVENTORY_FULL	Im Inventar ist kein Platz mehr.
SHOP_LIMITED_DATA_LOADING	Die Daten werden gerade geladen. Versuche es später noch einmal.
SHOP_LIMITED_ITEM_REMAIN_COUNT	Verbleibende Gegenstände: %d
SHOP_LIMITED_PURCHASE_OVER	Ausverkauft
SHOP_LIMIT_TODAY	Tageslimit: %d / %d
SHOP_MY_BATTLE_POINT	Kampfpunkte: %d
SHOP_MY_MEDAL_OF_HONOR	Tapferkeitsmedaille: %d
SHOP_NOT_ENOUGH_10TH_COIN	Du besitzt nicht genügend Jubiläumsmünzen.
SHOP_NOT_ENOUGH_BATTLE_POINT	Du hast nicht genug Kampfpunkte.
SHOP_NOT_ENOUGH_BNW	Du hast nicht genügend Sehermünzen.
SHOP_NOT_ENOUGH_GUILD_LEVEL	Gildenlevel ist zu niedrig.
SHOP_NOT_ENOUGH_MEDAL_OF_HONOR	Nicht genügend Tapferkeitsmedaillen.
SHOP_NOT_ENOUGH_MONEY	Nicht genug Won oder Yang
SHOP_NOT_ENOUGH_MONEY_EX	Du hast nicht genügend Yang.
SHOP_NOT_ENOUGH_CHEQUE	Vous n'avez pas assez de gains.
SHOP_NOT_ENOUGH_MONEY_CHEQUE	Vous n'avez pas assez de Won ou de Yang
SHOP_SELL_INFO	Wähle in deinem Inventarfenster den Gegenstand aus, den du verkaufen möchtest.
SHOP_SOLDOUT	Ausverkauft
SHOT_ERROR_UNKNOWN	Unbekannter Fehler beim Fernangriff: %s
SKILL_BLEEDING	Bluten
SKILL_BOHO	Reflektieren
SKILL_BUDONG	Wird nicht mehr benutzt
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	Du benötigst EXP, um diese Fertigkeit zu erlernen.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	Du benötigst ein Buch, um diese Fertigkeit zu erlernen.
SKILL_CHEONGEUN	Starker Körper
SKILL_CRITICAL	Kritischer Treffer
SKILL_ENCHANT_POISON	Gift benutzen
SKILL_EUNHYEONG	Unsichtbar
SKILL_FAINT	Ohnmacht
SKILL_FIND_TRAP	Falle suchen
SKILL_FIRE	Verbrennen
SKILL_FISHMIND	Fischkugel ist aktiv
SKILL_GAMJI	Erfassen
SKILL_GEOMGYEONG	Aura des Schwerts
SKILL_GEONGON	SKILL_GEONGON Wird nicht mehr benutzt
SKILL_GICHEON	Hilfe des Drachen
SKILL_GIGONG	Chi-Rotation
SKILL_GONGPO	Furcht
SKILL_GRADE_NAME_GRAND_MASTER	%s Großmeister
SKILL_GRADE_NAME_MASTER	%s Meister
SKILL_GRADE_NAME_PERFECT_MASTER	%s Perfekter Meister
SKILL_GROUP_ASSASSIN_1	Klinge
SKILL_GROUP_ASSASSIN_2	Bogen
SKILL_GROUP_HORSE	Reitkunst
SKILL_GROUP_SHAMAN_1	Drachen
SKILL_GROUP_SHAMAN_2	Heilung
SKILL_GROUP_SURA_1	Waffen
SKILL_GROUP_SURA_2	Magie
SKILL_GROUP_WARRIOR_1	Körper
SKILL_GROUP_WARRIOR_2	Mental
SKILL_GWIGEOM	Verzauberte Klinge
SKILL_GYEONGGONG	Federschreiten
SKILL_HEUKSIN	Dunkler Schutz
SKILL_HOSIN	Segen
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	Angriffsgeschwindigkeit erhöht
SKILL_INC_MOVSPD	Bewegungsgeschwindigkeit erhöht
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	Fluch
SKILL_JEONGEOP	Heilen
SKILL_JEONGWI	Kampfrausch
SKILL_JEONSINBANGEO	Volle Verteidigung
SKILL_JEONSINGONGGYEOK	Voller Angriff
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	Angriff +
SKILL_JEUNGSOK	Geschwindigkeit +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	Verzauberte Rüstung
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	Schnelligkeit
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	Geist der Flamme
SKILL_NEED_EMPTY_BOTTLE	Ich habe keine leere Flasche.
SKILL_NEED_POISON_BOTTLE	Ich habe keine Giftflasche.
SKILL_ONLY_FOR_GUILD_WAR	Du kannst diese Fertigkeit nur in einem Gildenkrieg einsetzen.
SKILL_PABEOP	Zauber aufheben
SKILL_POWERFUL_STRIKE	Betäubungsangriff
SKILL_SEOMGWANG	Blitzbombe
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	Schlaf
SKILL_SLOW	Langsam
SKILL_STUN	Betäuben
SKILL_SUHO	Wächter
SKILL_SUMMON_DESCRIPTION	Chance der Beschwörung: %d%%
SKILL_TOOLTIP_INT	Intelligenz
SKILL_TOOLTIP_LEVEL	Level
SKILL_TOXICDIE	Vergiftung
SKILL_TOXICPOWER	Giftangriffswert verbessert
SKILL_TUSOK	Geisterschlag
SKILL_WONSIN	SKILL_WONSIN Wird nicht mehr benutzt
SKILL_YONGSIN	SKILL_YONGSIN Wird nicht mehr benutzt
SOLO_RK_CATEGORY_BATTLE_ROYALE	Battle Royale
SOLO_RK_CATEGORY_BATTLE_ROYALE_RECORD_0	Siege
SOUL_ITEM_TOOLTIP_APPLY	Effekt aktiviert
SOUL_ITEM_TOOLTIP_BLUE1	Spielzeit: %d/%d Min.
SOUL_ITEM_TOOLTIP_BLUE2	Bei Erreichen der Spielzeit erhöht sich der Fertigkeitsschaden um x%.1f
SOUL_ITEM_TOOLTIP_COMMON	Nicht für: PvP, Verwandlung
SOUL_ITEM_TOOLTIP_RED1	Spielzeit: %d/%d Min.
SOUL_ITEM_TOOLTIP_RED2	Bei Erreichen der Spielzeit erhöht sich der Angriffsschaden um x%.1f
SOUL_ITEM_TOOLTIP_REMAIN_COUNT	Verbleibende Angriffe: %d
SOUL_ITEM_TOOLTIP_REMOVE_TIME	Seele erlischt in
SOUL_ITEM_TOOLTIP_UNAPPLIED	Effekt nicht aktiviert
SOUL_REFINE_FAILURE	Entwicklung ist fehlgeschlagen.
SOUL_REFINE_SUCCESS	Entwicklung war erfolgreich!
STAT_MINUS_CON	Vitalitätsanpassung (Verbleibende Chance: %d)
STAT_MINUS_DEX	Beweglichkeitsanpassung (Verbleibende Chance: %d)
STAT_MINUS_INT	Intelligenzanpassung (Verbleibende Chance: %d)
STAT_MINUS_STR	Stärkeanpassung (Verbleibende Chance: %d)
STAT_TOOLTIP_ACTION	Aktionen
STAT_TOOLTIP_ATT	Angriffswert
STAT_TOOLTIP_ATT_SPEED	Angriffsgeschwindigkeit
STAT_TOOLTIP_BASE_LEVEL	Level
STAT_TOOLTIP_CAST_SPEED	Zaubergeschwindigkeit
STAT_TOOLTIP_CON	Erhöht TP und Verteidigung
STAT_TOOLTIP_CONQUEROR_LEVEL	Championlevel
STAT_TOOLTIP_DEF	Verteidigung
STAT_TOOLTIP_DEX	Erhöht Angriff und Ausweichen
STAT_TOOLTIP_DODGE_PER	Chance, Pfeilangriff auszuweichen
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	TP
STAT_TOOLTIP_IMG_CON	VIT: Erhöht TP und Verteidigung
STAT_TOOLTIP_IMG_DEX	DEX: Erhöht Angriff und Ausweichen
STAT_TOOLTIP_IMG_INT	INT: Erhöht MP, Magie-Angriff und -Verteidig.
STAT_TOOLTIP_IMG_STR	STR: Erhöht Angriffswert und Schaden
STAT_TOOLTIP_INT	Erhöht MP, Magie-Angriff und -Verteidig.
STAT_TOOLTIP_LEVEL	Level
STAT_TOOLTIP_MAG_ATT	Magischer Angriffswert
STAT_TOOLTIP_MAG_DEF	Magische Verteidigung
STAT_TOOLTIP_MOVE_SPEED	Bewegungsgeschwindigkeit
STAT_TOOLTIP_PASSIVE	Reliktbonus
STAT_TOOLTIP_POINT	Punkte
STAT_TOOLTIP_REACTION	Reaktionen
STAT_TOOLTIP_SHP	Du erhältst auf Yohara weniger Abzug auf deine maximalen TP.
STAT_TOOLTIP_SIMMUNE	Du erhältst auf Yohara weniger Abzug auf deine Resistenz gegen Statusveränderungen.
STAT_TOOLTIP_SMOVE	Du erhältst auf Yohara weniger Abzug auf deine Bewegungsgeschwindigkeit.
STAT_TOOLTIP_SP	MP
STAT_TOOLTIP_SPECIAL_ACTION	Spezielle Aktionen
STAT_TOOLTIP_SSTR	Du erhältst auf Yohara weniger Schadensabzug auf deine Angriffe.
STAT_TOOLTIP_STAT	Werte
STAT_TOOLTIP_STR	Erhöht Angriffswert und Schaden
STAT_TOOLTIP_SUNGMA_HP	Ändert TP abhängig von SungMa-Wille (VIT) des Gegners und der Map
STAT_TOOLTIP_SUNGMA_IMMUNE	Ändert Anfälligkeit für Statuseffekte abhängig von SungMa-Wille (INT) des Gegners und der Map
STAT_TOOLTIP_SUNGMA_MOVE	Ändert Bewegungsgeschwindigkeit abhängig von SungMa-Wille (RES) des Gegners und der Map
STAT_TOOLTIP_SUNGMA_STR	Ändert Angriff abhängig von SungMa-Wille (STR) des Gegners und der Map
STAT_TOOLTIP_SUPPORT_SKILL	Sekundäre Skills
STAT_TOOLTIP_TAB_CHARACTER	Charakter
STAT_TOOLTIP_TAB_EMOTICON	Emotionen
STAT_TOOLTIP_TAB_QUEST	Quests
STAT_TOOLTIP_TAB_SKILL	Skills
SUNGMAHEE_TOWER_ENTER_FAIL_FLOOR	Du musst erst die Ebene darunter abschließen.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_MOUNT	Du kannst nicht eintreten, solange du reitest.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_CONQUEROR_LEVEL	Du musst ein Championlevel erreicht haben, um eintreten zu können.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_NOT_ENOUGH_ITEM	Du brauchst ein Schädelbanner, um eintreten zu können.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_PARTY	Du kannst Sung Mahis Höllenturm nicht in einer Gruppe betreten.
SUNGMAHEE_TOWER_ENTER_RESULT_FAIL_POLYMORPH	Du kannst nicht eintreten, solange du verwandelt bist.
SUNGMAHEE_TOWER_FLOOR_TEXT	Ebene {0}
SUNGMAHEE_TOWER_MY_RANK_TEXT	Rang {0}
SYMBOLLIST_TITLE	Gildenfahne anmelden
SPECIAL_INVENTORY_SKILL_BOOK	Bücher
SPECIAL_INVENTORY_MATERIAL	Materialien
SPECIAL_INVENTORY_STONE	Steine
SPECIAL_INVENTORY_CHEST	Truhen
INVENTORY_DO_YOU_SORT	Möchten Sie wirklich Ihr Inventar organisieren?
SPECIAL_INVENTORY_DO_YOU_SORT	Möchten Sie wirklich Ihr Spezialinventar organisieren?
TARGET_BUTTON_ACCEPT_FIGHT	Zustimmen
TARGET_BUTTON_AVENGE	Rache
TARGET_BUTTON_BLOCK	Blockieren
TARGET_BUTTON_BLOCK_REMOVE	Entsperren
TARGET_BUTTON_BUILDING_DESTROY	Zerstören
TARGET_BUTTON_DISMOUNT	Absitzen
TARGET_BUTTON_EMOTION_ALLOW	Emotionen
TARGET_BUTTON_EXCHANGE	Handeln
TARGET_BUTTON_EXCLUDE	Ausschließen
TARGET_BUTTON_EXIT_OBSERVER	Zuschauermodus beenden
TARGET_BUTTON_FIGHT	Duell
TARGET_BUTTON_FRIEND	Freund
TARGET_BUTTON_INVITE_GUILD	Gildeneinlad.
TARGET_BUTTON_INVITE_PARTY	Gruppeneinlad.
TARGET_BUTTON_LEAVE_PARTY	Gruppe verlassen
TARGET_BUTTON_REQUEST_ENTER_PARTY	Gruppe beitreten
TARGET_BUTTON_REVIVE	Wiederbeleben
TARGET_BUTTON_VIEW_EQUIPMENT	Ausrüstung
TARGET_BUTTON_WHISPER	Flüstern
TARGET_LEVEL_BOSS	Boss
TARGET_LEVEL_KING	Stufe 5.
TARGET_LEVEL_KNIGHT	Stufe 3.
TARGET_LEVEL_PAWN	Stufe 1.
TARGET_LEVEL_S_KNIGHT	Stufe 4.
TARGET_LEVEL_S_PAWN	Stufe 2.
TARGET_TOOLTIP_ATTACK_COUNT	Gesamtpunkte: %d
TASKBAR_ATTACK	Angreifen
TASKBAR_AUTO	Automatisch angreifen
TASKBAR_CAMERA	Kamera
TASKBAR_EXP	Erfahrung
TASKBAR_HP	TP
TASKBAR_MOVE	Bewegen
TASKBAR_SKILL	Fertigkeit
TASKBAR_SP	MP
TASKBAR_ST	AP
TENTH_COIN	Jubiläumsmünze(n)
TENTH_EVENT_ASK_EXCHANGE	Du benötigst %d Jubiläumsflaggen. Möchtest du fortfahren?
THING_COUNT	alle
TOOLTIP_AFFECT_POLYMORPH	Verwandlung	SNA
TOOLTIP_ANTI_CRITICAL_PCT	Widerstand gegen kritischen Treffer +%d%%	SA
TOOLTIP_ANTI_PENETRATE_PCT	Widerstand gegen durchbohrenden Treffer +%d%%	SA
TOOLTIP_ANTI_SELL	Kann nicht im Geschäft verkauft werden.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Aufnahmerate: %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Stark gegen Tiere +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Stark gegen Ninja +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BELL	Bruch von Glockenverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOW	Bruch von Pfeilverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CLAW	Bruch von Krallenverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_CZ	Stark gegen Zodiakmonster +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DAGGER	Bruch von Dolchverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DESERT	Stark gegen Wüstenmonster +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Stark gegen Teufel +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FAN	Bruch von Fächerverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Stark gegen Halbmenschen +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_INSECT	Stark gegen Insekten +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Stark gegen Esoterische +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Stark gegen Monster +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Stark gegen Orks +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Stark gegen Schamanen +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Stark gegen Sura +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SWORD	Bruch von Schwertverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_TWOHAND	Bruch von Zweihandverteidigung +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Stark gegen Untote +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Stark gegen Krieger +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Stark gegen Lykaner + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Blutungsangriff + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Widerstand gegen Blutungsangriff + %d%%	SNA
TOOLTIP_APPLY_BLOCK	Chance, Nahkampfangriff abzublocken %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	MP im Kampf alle 5 Sek. wiederherstellen %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Chance auf krit. Treffer +%d%%	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Chance, MP bei Treffer zurückzuerhalten	SA
TOOLTIP_APPLY_DODGE	%d%% Chance, Pfeilangriff auszuweichen	SA
TOOLTIP_APPLY_ENCHANT_DARK	Kraft der Dunkelheit +%d%%	SA
TOOLTIP_APPLY_ENCHANT_DARK2	Kraft der Dunkelheit +%d%% ~ +%d%%
TOOLTIP_APPLY_ENCHANT_EARTH	Kraft der Erde +%d%%	SA
TOOLTIP_APPLY_ENCHANT_EARTH2	Kraft der Erde +%d%% ~ +%d%%
TOOLTIP_APPLY_ENCHANT_ELECT	Kraft der Blitze +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ELECT2	Kraft der Blitze +%d%% ~ +%d%%
TOOLTIP_APPLY_ENCHANT_FIRE	Kraft des Feuers +%d%%	SA
TOOLTIP_APPLY_ENCHANT_FIRE2	Kraft des Feuers +%d%% ~ +%d%%
TOOLTIP_APPLY_ENCHANT_ICE	Kraft des Eises +%d%%	SA
TOOLTIP_APPLY_ENCHANT_ICE2	Kraft des Eises +%d%% ~ +%d%%
TOOLTIP_APPLY_ENCHANT_WIND	Kraft des Windes +%d%%	SA
TOOLTIP_APPLY_ENCHANT_WIND2	Kraft des Windes +%d%% ~ +%d%%
TOOLTIP_APPLY_ATTBONUS_METIN	+%d%% putere împotriva pietrelor Metin	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Fuerza contra Jefes +%d%%	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Chance auf EXP-Bonus	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Chance, eine doppelte Menge Yang fallen zu lassen.	SA
TOOLTIP_APPLY_IMMUNE_FALL	Immun gegen Stürzen	SNA
TOOLTIP_APPLY_IMMUNE_POISON100	Immun gegen Gift	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	Abwehr gegen Verlangsamen	SNA
TOOLTIP_APPLY_IMMUNE_STUN	Abwehr gegen Ohnmacht	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Chance, eine doppelte Menge von Gegenständen fallen zu lassen.	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Chance, TP wiederherzustellen	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Chance, MP wiederherzustellen	SA
TOOLTIP_APPLY_MANA_BURN_PCT	%d%% Chance auf Manaraub	SA
TOOLTIP_APPLY_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_APPLY_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	Keine Auswirkung
TOOLTIP_APPLY_NO_DEATH_PENALTY	Bei Wiederbelebung des Charakters am Ort des Todes werden keine Erfahrungspunkte abgezogen.	SNA
TOOLTIP_APPLY_NO_DEATH_PENALTY_PLUS	Der Drachengott hält seine schützenden Schwingen über dich. Wenn du an Bord wiederbelebt wirst, verlierst du keine Erfahrungspunkte.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Chance auf durchbohrenden Treffer	SA
TOOLTIP_APPLY_POISON_PCT	Vergiftungschance %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	Giftwiderstand %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	Trank %d%% Effektzuwachs	SA
TOOLTIP_APPLY_REFLECT_CURSE	%d%% Chance, Fluch zu reflektieren	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Chance, Nahkampftreffer zu reflektieren	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Abwehrchance gegen Ninjaangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	Glockenverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Krallenverteidigung + %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	Dolchverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	Fächerverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_HUMAN	Widerstand gegen Halbmenschen %d%%	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Widerstand gegen Sturz +%d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Abwehrchance gegen Schamanenangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Abwehrchance gegen Suraangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	Schwertverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	Zweihänderverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Abwehrchance gegen Kriegerangriffe %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	Windwiderstand %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Abwehrchance gegen Lykaner %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Chance, aus Büchern zu lernen um Faktor 2,5 verbessert	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Wenn das Lernen fehlschlägt, hast du sofort einen weiteren Versuch frei.	SNA
TOOLTIP_APPLY_SLOW_PCT	Verlangsamungschance %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% Schaden wird von TP absorbiert	SA
TOOLTIP_APPLY_STEAL_SP	%d%% Schaden wird von MP absorbiert	SA
